distancia,cant
885.10,1
885.50,1
886.00,1
886.40,1
886.50,2
886.60,3
887.40,1
887.70,1
887.80,1
887.90,1
888.00,2
888.40,2
888.70,1
888.90,1
889.20,1
889.30,1
889.40,2
889.70,1
889.90,1
890.20,1
890.40,1
890.50,2
891.40,1
891.90,1
892.20,1
892.30,1
892.50,1
892.60,1
892.80,1
892.90,1
893.50,2
893.70,2
893.80,1
893.90,1
894.10,1
894.30,1
894.60,2
894.80,1
895.40,1
895.50,2
895.60,3
895.70,1
895.80,1
895.90,2
896.20,1
896.50,1
896.90,1
897.00,1
897.10,1
897.20,1
897.40,1
897.60,3
898.00,1
898.20,1
898.30,2
898.50,1
899.70,1
899.80,3
900.20,1
900.40,1
900.60,1
901.10,1
901.30,1
901.80,1
902.10,2
902.20,4
902.40,1
903.00,2
903.10,1
903.20,2
903.30,2
903.50,1
903.60,1
903.70,2
903.90,1
904.00,1
904.20,2
904.50,1
904.70,1
904.90,2
905.10,1
905.20,4
905.60,2
906.00,1
906.60,1
906.80,1
907.10,1
907.20,1
907.30,1
907.60,1
907.80,1
908.10,2
908.20,2
908.40,1
909.00,2
909.20,2
909.50,2
909.60,1
909.70,1
910.00,1
910.80,1
911.30,1
911.40,1
911.50,1
911.70,1
911.90,1
913.10,1
913.20,2
913.60,2
914.00,1
914.20,1
914.30,1
914.40,1
914.50,1
914.80,1
914.90,1
915.00,1
915.80,1
916.10,1
916.50,2
916.70,2
917.10,1
917.20,1
917.60,1
917.70,1
917.90,1
918.20,2
918.40,2
918.60,1
918.70,1
918.80,2
919.00,1
919.10,1
919.20,1
919.30,1
919.40,1
919.50,1
919.60,1
919.70,1
920.10,1
920.60,2
921.00,1
921.10,2
921.30,1
921.60,1
922.10,1
922.20,1
922.30,1
922.60,1
922.70,1
923.20,1
923.40,1
923.50,2
923.60,1
923.70,1
923.80,1
923.90,1
924.10,1
924.90,1
925.10,2
925.30,2
925.60,1
925.70,2
926.40,1
926.60,1
926.70,1
926.80,1
926.90,1
927.00,1
927.10,1
927.80,1
928.00,2
928.10,2
928.30,1
928.60,3
928.80,1
929.00,3
929.60,2
929.90,3
930.00,2
930.20,1
930.30,1
930.70,3
930.80,1
931.00,1
931.20,1
931.30,1
931.40,2
931.50,1
931.60,2
931.80,1
931.90,1
932.20,1
932.30,1
932.40,2
932.50,1
932.90,1
933.00,2
933.10,1
933.40,1
933.50,1
933.90,1
934.10,2
934.30,1
934.40,1
934.90,1
935.20,1
935.30,1
935.70,1
935.90,2
936.10,1
936.20,2
936.50,1
936.90,2
937.00,1
937.30,2
937.50,1
937.80,1
937.90,1
938.00,1
938.30,1
938.40,1
938.50,2
938.60,1
938.70,1
938.90,1
939.10,1
939.50,1
939.60,1
939.80,1
939.90,3
940.00,1
940.30,1
940.40,1
940.50,1
940.60,1
940.80,1
941.00,1
941.20,1
941.30,1
941.40,1
941.80,2
941.90,1
942.10,1
942.40,1
942.50,1
942.60,2
942.70,1
943.00,2
943.10,1
943.20,1
943.60,1
943.70,1
943.80,1
943.90,1
944.10,2
944.40,1
944.50,2
944.60,1
944.90,2
945.40,1
945.50,1
945.60,1
945.80,1
946.30,3
946.50,1
946.80,2
946.90,1
947.20,1
947.30,1
947.50,1
947.60,1
947.90,1
948.00,3
948.10,1
948.50,1
948.90,1
949.00,2
949.10,2
949.20,1
949.30,1
949.40,3
949.50,1
949.60,1
949.70,3
949.80,1
950.10,1
950.20,2
950.40,1
950.60,2
950.80,1
950.90,2
951.10,1
951.20,2
951.40,1
951.60,2
951.70,1
951.80,1
951.90,2
952.40,1
952.50,1
952.60,1
952.80,2
953.00,1
953.30,2
953.50,1
953.70,1
953.80,1
954.50,2
954.60,3
954.70,2
954.90,1
955.00,2
955.20,1
955.40,1
955.60,1
955.70,1
955.90,2
956.00,1
956.10,1
956.20,1
956.30,1
956.40,2
956.50,2
956.60,1
957.00,3
957.10,2
957.50,1
957.60,1
957.70,1
957.80,1
958.00,1
958.10,3
958.20,1
958.50,1
958.70,1
959.10,3
959.20,2
959.30,1
959.40,2
959.60,2
959.70,2
960.20,1
960.40,1
960.50,1
960.60,1
961.10,1
961.20,2
961.30,1
961.40,2
961.80,1
962.10,1
962.50,4
962.70,2
962.90,2
963.00,1
963.20,1
963.50,1
963.60,1
963.90,3
964.00,1
964.10,1
964.30,1
964.70,1
964.90,1
965.20,3
965.40,1
965.50,1
965.60,2
965.70,1
965.80,2
965.90,2
966.00,1
966.10,1
966.20,1
966.30,1
966.50,1
966.60,3
966.70,1
966.80,1
967.00,6
967.30,2
967.50,2
967.60,2
967.70,1
968.00,2
968.10,1
968.40,3
968.50,1
968.70,3
968.90,1
969.00,1
969.30,3
969.60,1
969.70,1
969.80,1
969.90,1
970.10,1
970.30,2
970.60,1
970.70,2
970.90,2
971.00,1
971.10,1
971.20,2
971.30,2
971.50,1
971.70,2
971.90,1
972.00,3
972.10,1
972.20,1
972.30,1
972.40,1
972.50,1
972.60,1
972.80,1
972.90,1
973.00,2
973.10,3
973.30,1
973.60,3
973.70,1
973.80,1
973.90,1
974.40,2
974.50,2
974.60,2
974.70,1
974.90,2
975.00,1
975.10,2
975.20,1
975.40,1
975.50,1
975.60,1
975.70,2
976.00,1
976.30,3
976.40,1
976.50,2
976.70,1
976.80,1
976.90,1
977.00,3
977.10,2
977.20,1
977.30,1
977.40,3
977.80,1
977.90,2
978.20,1
978.40,1
978.50,2
978.80,1
979.00,1
979.10,1
979.30,1
979.40,1
979.60,1
979.80,2
979.90,1
980.10,2
980.30,1
980.40,2
980.50,1
980.60,4
980.70,1
980.80,2
981.10,3
981.20,1
981.30,1
981.40,1
981.60,2
981.80,2
981.90,1
982.20,1
982.30,1
982.40,2
982.60,1
982.70,1
982.80,1
982.90,1
983.00,3
983.20,2
983.30,1
983.40,3
983.70,1
983.80,1
983.90,1
984.40,1
984.50,3
984.60,1
984.70,1
984.80,2
985.00,4
985.30,1
985.40,2
985.60,1
985.80,1
986.30,2
986.50,1
986.70,1
986.80,1
987.20,1
987.50,1
987.80,2
988.00,1
988.20,1
988.80,2
988.90,2
989.30,2
989.40,2
989.50,1
989.60,3
989.80,2
989.90,1
990.10,2
990.20,1
990.30,1
990.40,1
990.50,2
990.60,2
990.70,2
990.80,1
991.00,1
991.30,1
991.50,1
991.60,2
991.80,1
991.90,1
992.00,1
992.20,1
992.30,4
992.50,1
992.60,1
992.70,1
992.90,1
993.10,1
993.20,1
993.50,1
993.80,1
993.90,2
994.00,2
994.10,2
994.50,1
994.70,2
994.90,1
995.10,1
995.20,1
995.80,2
996.20,1
996.30,1
996.40,2
996.50,1
996.60,2
996.70,2
996.80,2
996.90,1
997.00,2
997.20,5
997.40,1
997.50,2
997.70,2
998.00,3
998.20,1
998.40,1
998.60,1
998.70,2
998.90,3
999.00,1
999.10,1
999.30,2
999.40,1
999.60,2
999.70,1
999.80,3
999.90,3
1000.00,1
1000.10,2
1000.20,1
1000.30,1
1000.40,2
1000.50,1
1000.60,1
1000.70,2
1001.00,2
1001.40,1
1001.50,2
1001.60,2
1001.70,3
1001.90,4
1002.00,2
1002.10,2
1002.20,1
1002.40,1
1002.60,1
1002.90,2
1003.00,1
1003.10,3
1003.20,4
1003.40,2
1003.50,2
1003.60,3
1003.80,1
1003.90,1
1004.00,1
1004.10,1
1004.30,4
1004.40,2
1004.50,2
1004.80,2
1004.90,1
1005.00,1
1005.20,1
1005.30,1
1005.60,1
1005.70,1
1005.80,1
1005.90,5
1006.00,1
1006.10,1
1006.20,2
1006.30,1
1006.50,1
1006.60,3
1006.80,1
1006.90,1
1007.00,1
1007.10,2
1007.30,1
1007.50,1
1007.60,1
1007.80,2
1008.00,1
1008.10,1
1008.20,1
1008.50,1
1008.80,2
1009.10,2
1009.30,1
1009.40,2
1009.50,1
1009.60,1
1009.70,2
1009.80,3
1009.90,2
1010.00,2
1010.40,2
1010.50,2
1010.60,3
1010.70,1
1010.80,1
1010.90,2
1011.00,1
1011.10,1
1011.20,1
1011.50,1
1011.60,2
1011.70,3
1011.80,2
1012.00,1
1012.30,1
1012.40,2
1012.50,1
1012.60,3
1012.80,1
1012.90,2
1013.00,1
1013.20,1
1013.30,3
1013.50,1
1013.80,2
1013.90,2
1014.10,1
1014.20,1
1014.40,1
1014.50,2
1014.70,2
1014.90,2
1015.10,1
1015.20,1
1015.30,1
1015.50,2
1015.60,3
1015.80,1
1015.90,1
1016.10,3
1016.20,1
1016.30,1
1016.50,1
1016.60,1
1016.80,1
1017.00,1
1017.10,2
1017.20,1
1017.30,2
1017.40,3
1017.50,1
1017.60,3
1017.70,2
1018.00,2
1018.60,1
1018.70,3
1018.80,2
1018.90,1
1019.00,2
1019.10,1
1019.20,3
1019.30,1
1019.50,3
1019.70,1
1019.90,3
1020.00,1
1020.30,1
1020.40,1
1020.50,3
1020.60,1
1020.70,1
1020.80,1
1021.00,6
1021.10,1
1021.20,1
1021.30,2
1021.60,1
1021.80,3
1021.90,3
1022.00,4
1022.10,1
1022.20,2
1022.50,2
1022.60,1
1022.70,1
1022.90,2
1023.00,1
1023.10,1
1023.20,2
1023.30,1
1023.40,1
1023.60,1
1023.80,2
1024.00,3
1024.10,2
1024.20,1
1024.30,1
1024.40,2
1024.50,1
1024.80,1
1025.00,2
1025.10,5
1025.20,4
1025.30,1
1025.40,1
1025.50,2
1025.60,1
1025.80,3
1025.90,2
1026.10,4
1026.20,1
1026.40,1
1026.50,1
1026.60,1
1026.70,2
1027.10,5
1027.20,1
1027.30,1
1027.40,1
1027.50,1
1027.60,2
1027.70,1
1027.80,2
1027.90,1
1028.00,1
1028.10,1
1028.20,1
1028.30,1
1028.40,3
1028.50,1
1028.60,1
1028.70,1
1028.80,2
1028.90,2
1029.10,3
1029.30,1
1029.40,1
1029.50,2
1029.70,2
1029.80,2
1030.00,1
1030.20,2
1030.30,2
1030.50,1
1030.80,1
1030.90,2
1031.20,2
1031.30,3
1031.40,1
1031.50,1
1031.70,1
1031.80,2
1031.90,1
1032.10,2
1032.20,3
1032.40,2
1032.50,1
1032.60,1
1032.70,2
1032.80,3
1033.00,1
1033.10,1
1033.20,2
1033.30,2
1033.40,1
1033.50,3
1033.60,4
1033.70,2
1034.00,1
1034.20,2
1034.30,1
1034.40,1
1034.50,3
1034.60,3
1034.80,1
1035.00,2
1035.10,2
1035.20,2
1035.40,3
1035.50,1
1035.60,1
1035.70,2
1035.80,1
1035.90,2
1036.10,1
1036.30,1
1036.40,1
1036.60,3
1036.90,2
1037.00,1
1037.10,1
1037.20,1
1037.30,1
1037.40,3
1037.60,2
1037.80,1
1037.90,4
1038.10,4
1038.20,3
1038.30,3
1038.40,1
1038.50,1
1038.60,1
1038.70,3
1038.80,1
1038.90,1
1039.00,1
1039.10,3
1039.20,2
1039.30,4
1039.40,1
1039.50,2
1039.60,1
1039.70,2
1039.90,1
1040.00,1
1040.10,1
1040.20,1
1040.30,2
1040.40,1
1040.60,4
1040.70,1
1040.90,1
1041.10,2
1041.20,1
1041.30,2
1041.40,4
1041.60,5
1041.70,1
1041.90,1
1042.00,4
1042.10,1
1042.40,1
1042.50,1
1042.60,1
1042.70,2
1042.80,1
1042.90,2
1043.00,1
1043.10,2
1043.20,1
1043.30,2
1043.40,2
1043.50,1
1043.60,1
1043.70,3
1043.80,1
1043.90,4
1044.00,2
1044.10,1
1044.20,1
1044.30,2
1044.40,1
1044.50,1
1044.60,2
1044.70,3
1044.80,3
1044.90,2
1045.00,1
1045.10,2
1045.20,1
1045.60,3
1045.70,2
1045.80,2
1045.90,1
1046.00,1
1046.10,1
1046.20,2
1046.30,1
1046.40,1
1046.50,2
1046.60,1
1046.70,4
1046.80,2
1047.00,1
1047.10,1
1047.20,1
1047.30,1
1047.40,2
1047.60,4
1047.70,2
1047.80,2
1047.90,4
1048.00,1
1048.10,3
1048.20,1
1048.30,1
1048.40,2
1048.50,2
1048.60,3
1048.70,1
1048.80,1
1048.90,2
1049.00,2
1049.10,1
1049.20,2
1049.30,2
1049.40,1
1049.50,1
1049.60,4
1049.70,1
1049.80,3
1049.90,1
1050.00,2
1050.10,2
1050.30,1
1050.40,2
1050.50,1
1050.80,2
1050.90,3
1051.00,2
1051.10,2
1051.30,2
1051.40,2
1051.50,1
1051.60,2
1051.70,6
1051.80,1
1052.00,1
1052.10,3
1052.20,4
1052.30,2
1052.40,2
1052.60,4
1052.70,2
1052.80,1
1053.20,2
1053.30,1
1053.40,1
1053.60,2
1053.70,1
1053.80,2
1053.90,1
1054.00,1
1054.10,2
1054.20,2
1054.30,3
1054.40,1
1054.60,1
1054.70,2
1054.80,1
1054.90,1
1055.00,7
1055.20,2
1055.50,1
1055.60,2
1055.70,2
1055.80,3
1055.90,1
1056.00,3
1056.10,3
1056.20,3
1056.30,1
1056.40,1
1056.50,1
1056.60,1
1056.70,1
1056.80,2
1056.90,2
1057.00,1
1057.10,3
1057.20,1
1057.30,2
1057.40,1
1057.50,2
1057.60,2
1057.70,2
1057.80,3
1057.90,1
1058.10,1
1058.30,2
1058.40,6
1058.50,1
1058.60,1
1058.70,1
1058.90,3
1059.00,4
1059.10,2
1059.40,2
1059.50,2
1059.60,1
1059.70,2
1059.80,2
1059.90,2
1060.00,1
1060.10,3
1060.20,1
1060.40,2
1060.60,2
1060.70,2
1060.80,1
1061.10,3
1061.20,1
1061.30,1
1061.60,2
1061.70,4
1061.80,2
1061.90,2
1062.00,2
1062.10,1
1062.20,1
1062.30,1
1062.50,3
1062.60,3
1062.70,3
1062.80,2
1062.90,3
1063.00,2
1063.10,1
1063.30,2
1063.40,3
1063.50,1
1063.70,3
1063.80,4
1063.90,2
1064.00,3
1064.10,2
1064.20,3
1064.30,5
1064.40,1
1064.50,3
1064.60,2
1064.70,1
1064.80,2
1065.00,2
1065.10,1
1065.20,1
1065.40,2
1065.50,1
1065.60,3
1065.70,4
1065.80,1
1065.90,1
1066.10,3
1066.30,1
1066.40,2
1066.60,1
1066.70,2
1067.00,1
1067.10,2
1067.20,3
1067.30,1
1067.40,4
1067.60,2
1067.70,3
1067.80,3
1067.90,3
1068.00,3
1068.10,1
1068.30,3
1068.50,3
1068.60,2
1068.70,4
1068.80,1
1069.10,2
1069.30,2
1069.40,3
1069.50,4
1069.60,1
1069.70,1
1069.80,2
1069.90,1
1070.10,2
1070.20,1
1070.30,1
1070.40,2
1070.50,3
1070.70,1
1070.90,1
1071.10,1
1071.30,2
1071.40,3
1071.50,3
1071.60,1
1071.70,2
1071.80,2
1071.90,3
1072.00,3
1072.10,2
1072.20,2
1072.30,1
1072.40,3
1072.50,1
1072.60,3
1072.70,3
1072.80,1
1072.90,1
1073.00,2
1073.10,3
1073.20,1
1073.40,2
1073.50,3
1073.60,2
1073.70,2
1073.80,1
1073.90,2
1074.00,1
1074.10,2
1074.20,1
1074.30,2
1074.40,2
1074.50,1
1074.60,1
1074.70,2
1074.80,1
1075.10,1
1075.20,2
1075.30,2
1075.40,2
1075.50,3
1075.60,2
1075.70,1
1075.80,3
1075.90,2
1076.00,2
1076.10,2
1076.30,3
1076.40,1
1076.60,2
1076.70,1
1076.80,2
1077.00,2
1077.30,2
1077.40,2
1077.60,1
1077.70,3
1077.80,4
1077.90,1
1078.00,2
1078.10,1
1078.20,1
1078.30,6
1078.40,1
1078.50,1
1078.60,2
1078.70,2
1078.80,1
1079.10,4
1079.30,1
1079.40,4
1079.50,2
1079.60,2
1079.90,1
1080.00,2
1080.10,2
1080.20,2
1080.30,1
1080.50,3
1080.60,1
1080.70,7
1080.90,1
1081.00,2
1081.10,3
1081.20,1
1081.30,1
1081.40,1
1081.50,1
1081.60,3
1081.70,2
1081.80,2
1082.00,1
1082.10,1
1082.20,2
1082.30,3
1082.50,1
1082.60,2
1082.70,1
1082.80,5
1082.90,1
1083.00,2
1083.10,2
1083.20,5
1083.30,1
1083.50,2
1083.60,2
1083.70,1
1083.90,4
1084.10,2
1084.20,1
1084.30,2
1084.40,3
1084.50,1
1084.60,2
1084.70,2
1084.90,4
1085.00,3
1085.10,3
1085.20,2
1085.30,1
1085.40,6
1085.50,1
1085.60,3
1085.70,2
1085.90,3
1086.00,4
1086.10,1
1086.20,4
1086.30,3
1086.40,3
1086.50,1
1086.60,1
1086.70,4
1086.80,5
1086.90,4
1087.00,2
1087.10,1
1087.20,4
1087.30,4
1087.40,2
1087.60,1
1087.90,3
1088.10,3
1088.20,2
1088.30,4
1088.40,2
1088.50,2
1088.60,2
1088.70,1
1088.90,2
1089.30,2
1089.40,2
1089.50,1
1089.60,2
1089.80,2
1089.90,3
1090.00,1
1090.10,4
1090.20,2
1090.30,3
1090.40,1
1090.50,2
1090.60,5
1090.80,2
1090.90,2
1091.00,3
1091.10,2
1091.20,3
1091.50,2
1091.60,3
1091.70,2
1091.80,3
1091.90,2
1092.00,2
1092.10,2
1092.20,1
1092.30,2
1092.40,1
1092.50,3
1092.60,3
1092.80,4
1093.00,1
1093.10,3
1093.20,1
1093.30,2
1093.40,2
1093.50,1
1093.60,2
1093.80,4
1093.90,1
1094.00,5
1094.20,2
1094.30,2
1094.40,1
1094.50,2
1094.70,2
1094.80,2
1095.00,1
1095.10,1
1095.20,4
1095.40,1
1095.60,2
1095.70,1
1095.90,3
1096.00,2
1096.10,1
1096.30,2
1096.50,4
1096.60,4
1096.70,1
1096.80,3
1096.90,2
1097.00,1
1097.10,2
1097.20,1
1097.30,1
1097.40,3
1097.50,2
1097.60,2
1097.80,3
1098.00,1
1098.10,1
1098.40,3
1098.60,3
1098.70,4
1098.90,2
1099.10,7
1099.20,2
1099.30,1
1099.40,1
1099.50,3
1099.60,1
1099.90,3
1100.00,3
1100.10,1
1100.30,5
1100.40,1
1100.60,8
1100.70,4
1100.80,2
1100.90,2
1101.00,1
1101.10,1
1101.20,3
1101.30,5
1101.40,2
1101.50,3
1101.60,2
1101.70,2
1101.80,1
1101.90,1
1102.00,1
1102.10,1
1102.20,1
1102.30,1
1102.40,1
1102.50,3
1102.60,2
1102.70,1
1102.80,5
1102.90,1
1103.00,2
1103.20,1
1103.30,2
1103.40,2
1103.60,3
1103.70,3
1103.80,3
1103.90,2
1104.00,3
1104.10,1
1104.20,2
1104.30,2
1104.40,1
1104.50,1
1104.60,2
1104.70,4
1104.80,1
1104.90,2
1105.00,1
1105.10,2
1105.20,3
1105.30,2
1105.40,2
1105.50,5
1105.60,3
1105.70,2
1105.80,2
1105.90,1
1106.00,1
1106.10,3
1106.20,3
1106.30,2
1106.40,3
1106.50,3
1106.60,5
1106.70,1
1106.80,5
1106.90,2
1107.00,5
1107.30,2
1107.40,4
1107.60,1
1107.70,3
1107.80,1
1107.90,3
1108.00,2
1108.10,4
1108.20,4
1108.30,4
1108.40,1
1108.50,5
1108.60,4
1108.70,3
1108.80,2
1108.90,2
1109.00,3
1109.10,3
1109.20,2
1109.30,3
1109.40,2
1109.50,3
1109.60,1
1109.70,4
1109.80,2
1109.90,2
1110.00,2
1110.10,3
1110.20,3
1110.40,2
1110.50,3
1110.60,3
1110.70,2
1110.90,1
1111.00,2
1111.10,2
1111.20,4
1111.30,2
1111.40,1
1111.50,2
1111.60,3
1111.70,1
1111.80,3
1111.90,3
1112.00,1
1112.10,5
1112.20,3
1112.30,3
1112.40,1
1112.50,3
1112.60,2
1112.70,1
1112.80,2
1112.90,6
1113.00,3
1113.10,2
1113.20,1
1113.30,1
1113.40,2
1113.60,3
1113.80,5
1113.90,1
1114.00,1
1114.10,4
1114.20,1
1114.30,2
1114.40,3
1114.60,2
1114.70,2
1114.90,1
1115.00,1
1115.10,2
1115.20,2
1115.30,1
1115.40,3
1115.50,3
1115.60,2
1115.70,1
1115.80,3
1116.10,2
1116.20,4
1116.30,2
1116.40,3
1116.50,4
1116.70,3
1116.90,4
1117.00,3
1117.10,1
1117.20,2
1117.30,3
1117.40,2
1117.50,1
1117.60,3
1117.70,3
1117.80,1
1117.90,3
1118.00,5
1118.10,2
1118.20,4
1118.40,2
1118.50,2
1118.60,3
1118.70,3
1118.90,2
1119.00,5
1119.10,2
1119.20,4
1119.30,2
1119.40,6
1119.50,1
1119.60,1
1119.70,2
1119.80,1
1119.90,2
1120.00,1
1120.10,1
1120.20,2
1120.40,2
1120.60,4
1120.70,3
1120.80,1
1120.90,3
1121.00,1
1121.10,3
1121.20,2
1121.30,1
1121.40,3
1121.50,4
1121.60,2
1121.70,2
1121.80,3
1121.90,4
1122.00,1
1122.10,2
1122.20,3
1122.30,2
1122.40,5
1122.50,1
1122.60,2
1122.70,3
1122.80,2
1122.90,2
1123.00,1
1123.10,2
1123.20,6
1123.30,3
1123.40,6
1123.50,1
1123.60,4
1123.70,3
1123.80,3
1123.90,3
1124.00,3
1124.10,1
1124.20,2
1124.40,2
1124.50,2
1124.60,2
1124.70,1
1124.80,2
1124.90,1
1125.00,3
1125.10,1
1125.20,6
1125.30,1
1125.40,4
1125.50,2
1125.60,1
1125.80,3
1126.00,3
1126.20,2
1126.30,1
1126.40,3
1126.50,2
1126.60,2
1126.70,2
1126.80,1
1126.90,1
1127.00,3
1127.10,1
1127.20,6
1127.30,2
1127.40,1
1127.50,1
1127.80,1
1127.90,3
1128.10,2
1128.20,3
1128.30,2
1128.40,3
1128.50,4
1128.60,6
1128.70,2
1128.80,4
1128.90,5
1129.00,1
1129.10,1
1129.20,2
1129.30,4
1129.60,5
1129.70,2
1129.80,2
1129.90,3
1130.00,1
1130.20,1
1130.30,2
1130.40,3
1130.50,1
1130.70,2
1130.80,2
1130.90,3
1131.00,4
1131.10,4
1131.30,1
1131.40,2
1131.50,1
1131.60,3
1131.70,1
1131.80,2
1131.90,2
1132.00,2
1132.10,2
1132.30,1
1132.40,1
1132.50,3
1132.60,2
1132.70,1
1132.80,4
1132.90,1
1133.00,3
1133.10,2
1133.20,3
1133.30,4
1133.40,6
1133.50,5
1133.60,4
1133.70,2
1133.80,2
1133.90,1
1134.00,3
1134.10,5
1134.20,1
1134.30,4
1134.40,2
1134.50,1
1134.60,2
1134.70,2
1134.80,2
1134.90,1
1135.00,2
1135.20,3
1135.30,1
1135.40,3
1135.50,2
1135.60,2
1135.70,2
1135.80,2
1135.90,1
1136.00,4
1136.10,1
1136.20,2
1136.30,4
