distancia,cant
2336.80,1
2337.20,1
2337.40,1
2338.50,1
2338.80,1
2339.20,1
2339.80,1
2339.90,1
2340.50,3
2340.60,1
2341.00,1
2341.40,1
2342.50,1
2342.60,1
2343.40,2
2344.20,1
2344.60,1
2345.10,2
2345.40,1
2346.00,1
2346.10,1
2346.60,1
2347.40,1
2347.60,1
2347.70,1
2348.00,1
2348.50,1
2348.80,1
2349.00,1
2349.20,1
2349.30,1
2349.70,1
2350.10,1
2350.70,1
2350.90,1
2351.20,1
2351.40,1
2352.20,1
2352.60,1
2353.30,1
2354.20,1
2354.30,1
2354.40,1
2355.00,1
2355.10,3
2355.20,1
2356.10,1
2356.50,1
2356.70,1
2356.80,1
2357.00,1
2357.10,1
2357.30,1
2357.50,1
2357.90,1
2358.70,1
2358.80,1
2360.60,1
2361.30,1
2361.70,1
2362.20,1
2362.40,1
2363.50,1
2364.00,1
2364.40,1
2364.50,1
2364.80,1
2366.60,1
2367.10,1
2367.50,2
2367.90,1
2368.00,1
2368.40,1
2368.70,1
2369.80,1
2370.00,1
2370.20,1
2371.00,1
2371.10,1
2371.70,1
2371.90,1
2372.90,1
2373.00,2
2373.60,1
2373.70,2
2374.80,1
2375.10,1
2375.70,1
2376.00,1
2376.30,1
2376.50,1
2376.60,1
2377.20,1
2377.50,1
2377.60,2
2377.70,1
2377.80,1
2378.00,2
2378.30,1
2379.30,1
2379.90,2
2380.00,1
2380.50,1
2380.70,1
2380.80,1
2381.30,1
2381.70,1
2381.80,1
2382.70,1
2383.00,3
2383.10,1
2383.30,1
2383.50,1
2383.60,1
2383.80,3
2383.90,1
2384.00,1
2384.30,1
2385.10,1
2385.50,1
2386.00,2
2386.20,1
2386.70,1
2387.60,1
2389.40,1
2389.90,2
2390.50,1
2390.70,1
2390.80,1
2391.20,1
2391.60,2
2392.10,1
2392.40,1
2393.10,1
2393.20,2
2393.80,1
2394.00,1
2394.40,1
2394.50,1
2394.60,2
2394.90,2
2395.00,1
2395.10,1
2395.20,1
2395.80,1
2396.10,2
2396.30,1
2396.40,1
2396.50,1
2396.90,1
2397.00,1
2397.30,2
2398.30,3
2398.50,2
2398.60,1
2399.30,1
2399.50,1
2399.60,1
2400.00,1
2400.20,1
2400.70,1
2401.30,1
2401.40,1
2401.60,1
2402.30,2
2403.20,1
2403.50,1
2403.60,2
2403.70,1
2404.10,1
2404.30,1
2404.40,1
2404.50,1
2404.60,1
2404.70,2
2404.90,2
2405.60,1
2405.70,1
2406.00,1
2406.60,1
2406.70,1
2407.20,1
2407.50,1
2408.10,1
2408.40,1
2408.90,2
2409.40,1
2409.50,1
2409.70,1
2410.00,1
2410.80,1
2410.90,2
2411.00,1
2411.60,1
2411.70,1
2412.10,1
2412.30,1
2412.70,1
2412.90,2
2413.20,2
2413.30,1
2413.40,1
2413.60,4
2414.20,1
2414.30,1
2414.40,1
2414.50,2
2414.70,2
2414.80,1
2415.10,1
2415.40,1
2415.60,1
2416.00,1
2416.10,2
2416.20,1
2416.30,1
2416.40,1
2416.50,1
2416.70,1
2417.10,2
2417.20,1
2417.90,1
2418.20,1
2418.40,1
2420.40,1
2420.80,2
2421.30,1
2422.30,1
2422.50,1
2422.60,1
2422.70,1
2423.40,3
2424.50,1
2424.70,1
2424.80,2
2425.30,1
2425.80,1
2426.40,1
2426.60,2
2426.70,2
2427.10,1
2427.70,1
2427.80,2
2428.00,2
2428.20,1
2428.30,2
2428.50,2
2428.60,1
2428.70,1
2428.80,1
2429.10,1
2429.20,1
2429.50,1
2429.60,1
2430.20,1
2430.30,1
2430.70,1
2431.00,1
2431.30,1
2431.50,2
2431.80,1
2432.40,1
2432.50,1
2433.00,1
2433.30,1
2433.70,2
2433.80,1
2434.10,1
2434.50,1
2434.90,1
2435.10,1
2435.30,1
2435.50,1
2435.80,1
2436.10,1
2436.60,1
2436.90,2
2437.00,2
2437.40,1
2437.70,1
2437.80,2
2438.00,1
2438.10,1
2438.40,1
2438.60,1
2438.70,1
2439.10,1
2439.30,1
2440.00,1
2440.10,1
2440.40,1
2440.60,1
2440.70,3
2441.10,1
2441.20,1
2441.40,1
2441.80,1
2442.50,2
2442.90,1
2443.50,1
2443.90,1
2444.20,1
2444.60,3
2444.70,1
2444.80,1
2444.90,1
2445.00,1
2445.10,1
2445.30,2
2445.40,1
2445.50,2
2445.60,1
2445.80,1
2446.10,2
2446.20,1
2446.50,1
2446.60,1
2446.70,1
2447.50,1
2448.00,1
2448.50,1
2448.60,1
2448.80,1
2448.90,2
2449.00,2
2449.10,1
2449.40,2
2449.60,1
2450.10,2
2450.30,1
2450.40,1
2450.80,1
2451.00,1
2451.60,1
2452.40,2
2452.50,1
2452.60,1
2452.70,1
2453.10,1
2453.20,3
2453.50,2
2453.60,1
2453.90,1
2454.30,2
2454.50,1
2454.80,1
2455.10,1
2455.50,1
2455.70,2
2456.60,1
2456.80,1
2457.10,1
2457.20,1
2457.30,1
2458.00,1
2458.10,1
2458.20,1
2458.50,2
2458.60,1
2458.90,3
2459.00,1
2459.10,2
2459.20,1
2459.60,1
2459.70,1
2459.90,1
2460.00,1
2460.30,1
2460.80,2
2460.90,1
2461.30,1
2461.50,1
2461.60,1
2461.90,1
2462.20,1
2462.70,1
2463.10,1
2463.40,1
2463.60,1
2463.90,1
2464.30,2
2464.50,1
2464.90,1
2465.00,1
2465.10,1
2465.20,2
2465.30,1
2465.40,2
2465.70,2
2466.00,2
2466.20,1
2466.40,2
2466.70,1
2466.80,1
2466.90,1
2467.00,2
2467.20,2
2467.40,1
2467.50,2
2467.60,2
2467.90,1
2468.50,1
2468.70,1
2468.80,1
2469.10,1
2469.20,1
2469.30,1
2469.60,1
2469.70,1
2469.90,1
2470.10,1
2470.30,2
2470.60,1
2471.00,3
2471.10,1
2471.20,1
2471.70,1
2472.10,3
2472.20,1
2472.60,1
2473.20,1
2473.40,1
2473.70,1
2473.90,1
2474.20,2
2474.80,1
2474.90,1
2475.00,2
2475.40,1
2475.50,3
2475.60,2
2475.80,1
2476.00,1
2476.10,1
2476.40,1
2476.60,1
2476.70,1
2476.80,1
2476.90,1
2477.00,1
2477.30,3
2477.80,1
2477.90,2
2478.00,1
2478.10,1
2478.30,1
2478.50,1
2478.60,1
2478.80,2
2478.90,1
2479.00,2
2479.30,1
2479.40,2
2479.80,1
2480.00,1
2480.20,2
2480.30,3
2480.40,1
2480.60,1
2480.90,2
2481.10,2
2481.20,1
2481.40,1
2481.50,1
2481.60,1
2481.80,1
2482.10,1
2482.20,1
2482.50,1
2482.60,1
2482.70,1
2483.00,1
2483.20,2
2483.30,1
2483.50,2
2483.80,2
2483.90,2
2484.00,1
2484.10,1
2484.30,2
2484.50,1
2484.80,1
2485.00,1
2485.20,1
2485.30,1
2485.40,2
2485.50,1
2485.60,1
2485.70,1
2485.80,1
2485.90,1
2486.30,1
2487.10,1
2487.20,1
2487.30,1
2487.50,1
2487.60,1
2487.80,1
2487.90,2
2488.00,1
2488.20,1
2488.40,1
2488.50,1
2488.70,1
2489.00,1
2489.10,1
2489.20,2
2489.70,1
2490.00,1
2490.20,1
2490.30,1
2490.70,1
2490.80,1
2491.20,1
2491.30,1
2491.70,2
2491.90,3
2492.00,2
2492.30,1
2492.40,1
2492.50,1
2492.70,1
2492.80,1
2492.90,1
2493.20,1
2493.40,1
2493.70,1
2494.00,1
2494.10,2
2494.20,1
2494.40,1
2494.50,1
2494.60,1
2494.70,1
2494.80,1
2494.90,1
2495.10,1
2495.40,2
2495.50,1
2495.60,2
2495.70,1
2495.80,1
2495.90,1
2496.00,1
2496.20,2
2496.30,2
2496.40,1
2496.60,1
2496.80,2
2497.10,1
2497.60,1
2497.70,2
2497.90,1
2498.00,1
2498.20,2
2498.40,1
2498.70,1
2498.80,1
2498.90,1
2499.10,1
2499.20,1
2499.30,1
2499.70,2
2499.80,1
2499.90,2
2500.10,1
2500.30,2
2500.50,1
2500.60,1
2500.80,1
2500.90,2
2501.20,1
2501.40,1
2501.50,1
2501.70,1
2501.80,1
2501.90,1
2502.20,1
2502.30,3
2502.40,2
2502.70,2
2502.80,1
2502.90,1
2503.00,2
2503.20,1
2503.40,1
2503.50,1
2503.90,1
2504.10,1
2504.20,1
2504.40,2
2504.80,1
2505.10,1
2505.20,3
2505.30,2
2505.40,1
2505.50,1
2505.60,3
2506.00,2
2506.50,1
2506.90,1
2507.60,3
2507.70,1
2507.90,3
2508.00,2
2508.10,2
2508.30,2
2508.40,2
2508.50,2
2508.60,3
2508.70,1
2508.90,1
2509.00,1
2509.10,1
2509.20,3
2509.30,2
2509.40,1
2509.70,1
2509.80,1
2510.10,1
2510.20,1
2510.30,2
2510.40,1
2510.70,1
2510.80,1
2511.00,1
2511.10,1
2511.20,1
2511.30,1
2511.40,1
2511.60,1
2511.70,2
2511.80,1
2511.90,2
2512.10,1
2512.20,1
2512.30,1
2512.50,1
2512.90,1
2513.30,1
2513.60,1
2513.80,1
2514.00,2
2514.10,1
2514.40,1
2514.80,2
2514.90,2
2515.00,1
2515.20,1
2515.30,2
2515.50,1
2515.60,2
2515.80,1
2516.00,1
2516.10,3
2516.40,2
2516.70,2
2516.90,1
2517.30,1
2517.40,1
2517.50,1
2517.60,1
2518.00,4
2518.20,3
2518.60,1
2519.00,1
2519.20,1
2519.50,1
2519.70,1
2519.90,1
2520.10,1
2520.20,2
2520.30,1
2520.40,3
2520.70,1
2520.80,1
2521.10,1
2521.30,1
2521.50,1
2521.60,2
2521.70,1
2521.90,1
2522.30,3
2522.40,1
2522.50,1
2522.60,1
2522.70,1
2522.90,1
2523.00,1
2523.10,1
2523.20,1
2523.50,1
2524.40,1
2524.50,1
2524.90,1
2525.00,2
2525.20,3
2525.30,1
2525.40,3
2525.60,2
2525.70,2
2525.80,1
2525.90,1
2526.00,1
2526.20,2
2526.30,1
2526.70,2
2526.80,1
2527.00,1
2527.10,2
2527.30,2
2527.60,1
2527.90,1
2528.00,1
2528.20,2
2528.40,2
2528.50,1
2528.70,1
2529.00,2
2529.10,2
2529.40,2
2529.70,1
2529.80,1
2529.90,3
2530.00,2
2530.10,1
2530.20,1
2530.30,1
2530.50,1
2530.60,1
2530.80,2
2530.90,2
2531.00,1
2531.30,1
2531.40,1
2531.90,1
2532.00,1
2532.10,1
2532.80,1
2533.10,1
2533.30,2
2533.40,1
2533.50,1
2533.80,2
2533.90,1
2534.20,2
2534.30,2
2534.50,1
2534.70,1
2534.80,1
2535.00,3
2535.10,2
2535.20,1
2535.50,2
2535.90,1
2536.10,1
2536.20,2
2536.30,2
2536.50,2
2536.80,2
2537.10,3
2537.20,1
2537.30,4
2537.40,1
2538.00,2
2538.30,1
2538.60,2
2538.70,1
2538.80,1
2539.00,2
2539.20,2
2539.50,1
2540.00,1
2540.10,1
2540.30,1
2540.50,1
2540.60,2
2540.70,3
2540.80,1
2540.90,1
2541.30,1
2541.50,1
2541.70,2
2541.80,2
2541.90,4
2542.00,2
2542.20,1
2542.40,1
2542.50,2
2542.60,2
2542.70,1
2542.80,1
2543.10,1
2543.20,1
2543.30,2
2543.50,1
2543.70,2
2543.90,2
2544.30,1
2544.40,2
2544.60,3
2545.10,1
2545.30,4
2545.50,1
2545.70,2
2546.00,2
2546.20,2
2546.40,3
2546.50,3
2546.60,1
2546.70,1
2546.90,1
2547.30,1
2547.40,3
2547.60,2
2548.00,2
2548.10,1
2548.30,3
2548.60,1
2548.80,1
2548.90,2
2549.00,1
2549.30,1
2549.50,1
2549.70,2
2550.00,1
2550.10,2
2550.20,1
2550.30,3
2550.50,3
2550.60,1
2550.70,1
2550.80,1
2550.90,1
2551.20,2
2551.30,1
2551.40,1
2551.60,1
2551.80,1
2551.90,1
2552.00,1
2552.40,1
2552.50,1
2552.70,1
2552.80,1
2553.00,2
2553.20,1
2553.30,1
2553.50,1
2553.60,1
2553.90,1
2554.00,1
2554.10,1
2554.30,2
2554.40,1
2554.60,1
2554.70,3
2554.80,2
2555.10,2
2555.20,2
2555.30,3
2555.40,1
2555.50,1
2555.60,1
2555.70,3
2555.80,1
2555.90,1
2556.00,1
2556.20,3
2556.30,2
2556.40,2
2556.50,2
2556.60,3
2556.90,1
2557.20,1
2557.30,1
2557.40,2
2557.80,1
2558.20,1
2558.30,1
2558.60,4
2559.00,1
2559.10,2
2559.40,2
2559.50,1
2559.70,2
2560.00,1
2560.10,3
2560.20,1
2560.30,2
2560.40,3
2560.50,1
2560.60,1
2560.80,1
2560.90,1
2561.00,2
2561.30,1
2561.40,1
2561.70,1
2561.80,1
2562.00,1
2562.10,2
2562.20,1
2562.60,1
2562.70,2
2562.80,1
2562.90,2
2563.20,1
2563.30,1
2563.40,1
2563.70,3
2563.80,2
2564.10,1
2564.20,1
2564.40,3
2564.50,1
2564.90,1
2565.00,3
2565.10,2
2565.30,1
2565.50,1
2565.60,2
2565.70,4
2565.80,1
2566.10,2
2566.20,1
2566.30,2
2566.50,1
2566.60,3
2566.80,2
2566.90,1
2567.00,1
2567.10,1
2567.40,1
2567.50,1
2567.60,1
2567.70,1
2567.90,2
2568.00,1
2568.10,1
2568.20,2
2568.30,1
2568.40,1
2568.60,1
2568.80,1
2568.90,1
2569.00,2
2569.20,1
2569.30,2
2569.50,2
2569.60,2
2569.70,1
2570.10,1
2570.20,1
2570.30,1
2570.50,1
2570.60,2
2570.80,1
2570.90,2
2571.00,2
2571.10,2
2571.20,3
2571.40,1
2571.60,1
2571.70,2
2571.80,2
2571.90,1
2572.00,1
2572.50,1
2572.70,3
2572.80,2
2573.20,3
2573.30,1
2573.40,1
2573.60,2
2573.80,1
2573.90,1
2574.00,1
2574.10,2
2574.20,1
2574.30,3
2574.40,1
2574.50,3
2574.70,1
2575.10,2
2575.20,3
2575.30,3
2575.50,1
2575.60,1
2575.80,1
2576.00,1
2576.20,3
2576.30,1
2576.50,2
2576.60,1
2576.70,1
2576.90,2
2577.00,2
2577.20,2
2577.40,1
2577.50,1
2577.60,2
2577.90,3
2578.30,3
2578.40,1
2578.50,1
2578.80,2
2578.90,1
2579.00,2
2579.40,1
2579.70,1
2579.90,1
2580.10,1
2580.20,2
2580.40,1
2580.60,2
2580.80,2
2580.90,1
2581.00,3
2581.10,1
2581.20,4
2581.30,1
2581.40,1
2581.70,1
2581.80,1
2581.90,2
2582.00,2
2582.20,1
2582.30,2
2582.40,1
2582.60,1
2582.70,2
2582.80,1
2583.00,1
2583.10,3
2583.20,2
2583.50,1
2583.60,3
2583.70,3
2583.90,2
2584.00,2
2584.30,3
2584.40,1
2584.60,3
2584.70,1
2584.80,1
2585.00,1
2585.10,2
2585.20,1
2585.30,2
2585.40,1
2585.50,1
2585.60,1
2585.70,1
2585.80,1
2586.00,2
2586.10,2
2586.30,2
2586.50,1
2586.60,3
2586.70,1
2586.80,1
2586.90,1
2587.00,1
2587.10,1
2587.50,4
2587.60,1
2587.70,2
2587.80,1
2588.00,2
2588.40,2
2588.50,3
2589.30,1
2589.50,2
2589.60,1
2589.70,4
2589.80,1
2589.90,1
2590.00,1
2590.10,2
2590.20,1
2590.30,1
2590.40,3
2590.50,2
2590.80,1
2590.90,1
2591.00,1
2591.20,2
2591.40,1
2591.50,2
2591.70,4
2591.90,1
2592.00,1
2592.30,2
2592.40,2
2592.60,1
2592.70,1
2592.80,2
2592.90,1
2593.10,2
2593.20,3
2593.30,2
2593.60,2
2593.70,1
2593.80,1
2594.00,1
2594.10,2
2594.20,1
2594.30,1
2594.40,1
2594.50,3
2594.60,1
2594.70,3
2594.80,2
2594.90,1
2595.30,1
2595.40,1
2595.50,3
2595.70,1
2596.00,1
2596.10,1
2596.20,2
2596.30,2
2596.50,2
2597.00,1
2597.20,1
2597.50,1
2597.70,1
2597.90,2
2598.10,3
2598.20,1
2598.40,1
2598.50,1
2598.60,3
2598.70,1
2598.80,1
2598.90,2
2599.10,1
2599.20,1
2599.30,2
2599.40,2
2599.50,3
2599.60,1
2599.90,2
2600.10,3
2600.20,3
2600.30,1
2600.40,2
2600.60,1
2600.70,1
2600.80,1
2601.00,1
2601.10,2
2601.20,4
2601.30,2
2601.50,1
2601.60,1
2601.70,1
2601.80,3
2601.90,2
2602.00,2
2602.10,1
2602.20,1
2602.40,1
2602.60,1
2602.80,5
2602.90,2
2603.00,2
2603.10,2
2603.30,1
2603.40,1
2603.70,3
2603.80,1
2603.90,1
2604.10,1
2604.30,2
2604.40,1
2604.50,1
2604.60,3
2604.70,2
2604.80,3
2604.90,3
2605.00,2
2605.10,3
2605.30,1
2605.40,2
2605.80,1
2605.90,2
2606.00,2
2606.10,1
2606.20,2
2606.30,2
2606.40,1
2606.50,1
2606.70,3
2606.80,1
2606.90,2
2607.10,2
2607.20,2
2607.30,1
2607.40,3
2607.60,3
2607.70,1
2607.80,3
2607.90,2
2608.10,1
2608.30,1
2608.50,1
2608.70,3
2608.80,2
2609.00,1
2609.10,2
2609.30,1
2609.40,1
2609.50,2
2609.60,1
2609.90,1
2610.10,2
2610.20,1
2610.30,1
2610.40,2
2610.70,2
2610.90,3
2611.00,1
2611.10,1
2611.40,1
2611.50,1
2611.60,1
2611.80,3
2611.90,1
2612.10,1
2612.20,2
2612.40,1
2612.50,2
2612.70,1
2613.10,2
2613.60,2
2613.70,1
2613.80,1
2613.90,2
2614.20,3
2614.30,1
2614.40,2
2614.50,1
2614.60,3
2614.70,1
2614.90,3
2615.10,1
2615.20,2
2615.30,1
2615.40,2
2615.60,1
2615.70,2
2615.80,2
2615.90,3
2616.00,1
2616.10,3
2616.20,3
2616.30,1
2616.40,1
2616.60,1
2616.70,1
2616.80,2
2617.00,1
2617.10,1
2617.40,1
2617.60,2
2617.80,2
2617.90,3
2618.00,2
2618.10,3
2618.20,1
2618.40,2
2618.50,3
2618.60,1
2618.90,2
2619.10,1
2619.20,1
2619.40,1
2619.50,2
2619.60,1
2619.70,1
2619.80,2
2619.90,2
2620.00,1
2620.10,1
2620.20,2
2620.30,2
2620.40,1
2620.50,4
2620.60,1
2620.80,2
2620.90,2
2621.00,1
2621.10,1
2621.40,1
2621.50,3
2621.70,1
2621.80,2
2622.00,2
2622.10,2
2622.20,1
2622.30,1
2622.40,2
2622.50,1
2622.70,2
2622.80,3
2623.10,3
2623.40,1
2623.70,3
2624.00,2
2624.10,1
2624.30,3
2624.50,1
2624.60,1
2624.80,1
2624.90,2
2625.00,1
2625.10,2
2625.20,4
2625.40,2
2625.50,2
2625.70,1
2625.90,1
2626.20,2
2626.50,1
2626.60,1
2626.70,4
2626.80,1
2626.90,2
2627.10,1
2627.20,3
2627.30,3
2627.50,1
2627.60,2
2627.80,1
2627.90,1
2628.10,2
2628.20,2
2628.30,3
2628.40,4
2628.50,1
2628.60,3
2628.70,3
2628.80,2
2628.90,4
2629.00,4
2629.10,2
2629.20,4
2629.40,2
2629.50,2
2629.80,2
2629.90,3
2630.00,1
2630.20,1
2630.40,1
2630.50,2
2630.60,2
2630.80,2
2631.10,2
2631.20,2
2631.30,3
2631.40,1
2631.50,3
2631.60,2
2631.70,1
2631.80,1
2631.90,1
2632.00,1
2632.10,2
2632.20,5
2632.30,1
2632.40,2
2632.50,2
2632.60,1
2632.70,2
2632.80,2
2632.90,1
2633.30,1
2633.40,1
2633.60,6
2633.70,1
2633.80,5
2634.00,3
2634.30,3
2634.40,1
2634.50,2
2634.60,1
2634.90,2
2635.10,1
2635.40,2
2635.60,3
2635.80,2
2635.90,1
2636.10,2
2636.20,1
2636.30,3
2636.40,1
2636.50,1
2636.60,3
2636.70,5
2636.80,1
2636.90,1
2637.00,1
2637.20,1
2637.40,2
2637.50,2
2637.70,1
2637.80,3
2638.10,1
2638.20,2
2638.60,4
2638.70,2
2638.80,1
2638.90,1
2639.00,1
2639.10,1
2639.20,2
2639.30,3
2639.40,1
2639.50,2
2639.60,1
2639.90,1
2640.00,1
2640.10,1
2640.30,2
2640.40,1
2640.60,3
2640.70,2
2640.80,3
2641.00,2
2641.10,3
2641.20,2
2641.40,3
2641.50,2
2641.70,1
2641.80,2
2641.90,2
2642.00,2
2642.10,1
2642.20,1
2642.60,3
2642.70,3
2643.10,2
2643.30,2
2643.40,2
2643.50,1
2643.60,1
2643.70,3
2643.80,2
2643.90,2
2644.00,2
2644.10,1
2644.20,3
2644.50,1
2644.60,1
2644.70,1
2644.80,3
2644.90,1
2645.00,1
2645.10,1
2645.20,4
2645.40,2
2645.50,3
2645.60,2
2645.70,3
2645.90,2
2646.00,1
2646.10,3
2646.20,2
2646.30,1
2646.40,2
2646.50,2
2646.60,1
2646.70,1
2646.80,2
2646.90,1
2647.00,2
2647.10,1
2647.30,2
2647.50,1
2647.60,1
2647.90,1
2648.00,2
2648.10,2
2648.20,1
2648.50,4
2648.60,2
2648.70,1
2649.10,3
2649.20,3
2649.30,1
2649.60,1
2649.80,1
2649.90,2
2650.10,1
2650.30,1
2650.40,2
2650.50,1
2650.60,2
2650.80,2
2650.90,1
2651.00,2
2651.10,2
2651.20,1
2651.40,2
2651.60,1
2651.70,1
2651.80,3
2651.90,2
2652.00,1
2652.10,2
2652.30,1
2652.40,2
2652.50,2
2652.60,1
2652.70,2
2652.80,3
2652.90,1
2653.00,2
2653.10,1
2653.30,1
2653.40,1
2653.50,1
2653.60,1
2653.80,1
2653.90,1
2654.00,1
2654.20,3
2654.40,2
2654.50,1
2654.60,1
2654.70,4
2654.80,1
2654.90,3
2655.00,2
2655.20,1
2655.30,2
2655.50,1
2655.70,1
2655.80,4
2655.90,2
2656.10,1
2656.20,2
2656.30,1
2656.40,1
2656.60,1
2656.70,3
2656.80,1
2656.90,1
2657.00,1
2657.20,1
2657.30,1
2657.40,3
2657.50,1
2657.60,1
2658.00,2
2658.10,1
2658.20,3
2658.40,3
2658.60,1
2658.70,2
2658.90,3
2659.00,1
2659.20,1
2659.30,2
2659.40,2
2659.50,3
2659.60,3
2659.70,3
2659.90,3
2660.00,2
2660.10,4
2660.30,1
2660.50,3
2660.60,2
2660.70,1
2660.80,2
2661.00,1
2661.10,2
2661.20,1
2661.30,1
2661.50,3
2661.60,2
2661.70,1
2661.80,2
2662.00,1
2662.10,1
2662.20,3
2662.30,1
2662.40,1
2662.50,2
2662.60,1
2662.70,1
2662.80,1
2662.90,3
2663.00,1
2663.10,1
2663.20,1
2663.30,1
2663.40,4
2663.50,2
2663.60,2
2663.70,2
2663.80,2
2663.90,1
2664.00,1
2664.10,2
2664.30,1
2664.40,4
2664.50,3
2664.60,2
2664.70,4
2664.80,2
2664.90,3
2665.00,1
2665.20,1
2665.30,1
2665.40,1
2665.50,5
2665.60,3
2665.80,2
2666.20,1
2666.30,2
2666.40,3
2666.50,5
2666.60,2
2666.70,2
2666.80,3
2666.90,3
2667.00,2
2667.10,2
2667.20,1
2667.30,2
2667.40,1
2667.50,2
2667.60,2
2667.70,1
2667.80,1
2667.90,2
2668.40,3
2668.50,1
2668.60,1
2668.70,3
2669.00,1
2669.10,1
2669.20,2
2669.30,1
2669.40,3
2669.60,4
2669.70,2
2669.80,1
2669.90,3
2670.00,1
2670.10,1
2670.20,2
2670.30,1
2670.40,2
2670.50,2
2670.60,1
2670.70,1
2670.90,1
2671.00,4
2671.10,1
2671.30,1
2671.40,1
2671.60,2
2671.70,1
2671.90,1
2672.00,2
2672.20,1
2672.40,2
2672.50,1
2672.60,4
2672.90,3
2673.00,2
2673.10,1
2673.20,1
2673.30,1
2673.40,1
2673.60,1
2673.70,1
2673.80,2
2673.90,3
2674.00,1
2674.10,3
2674.20,1
2674.30,1
2674.40,2
2674.50,1
2674.60,2
2674.70,2
2674.80,1
2675.00,1
2675.20,1
2675.30,2
2675.40,3
2675.50,2
2675.60,3
2675.70,1
2675.80,1
2676.00,1
2676.10,1
2676.20,1
2676.30,2
2676.40,1
2676.50,3
2676.60,4
2676.70,1
2676.80,4
2676.90,2
2677.30,1
2677.40,1
2677.50,2
2677.60,2
2677.80,1
2678.00,1
2678.10,1
2678.20,2
2678.30,1
2678.50,3
2678.60,3
2678.70,1
2678.80,4
2678.90,5
2679.00,3
2679.10,2
2679.20,1
2679.30,3
2679.40,2
2679.50,1
2679.60,2
2679.70,5
2679.80,4
2679.90,2
2680.00,1
2680.10,2
2680.20,3
2680.30,2
2680.50,1
2680.60,2
2680.70,1
2680.90,1
2681.10,1
2681.20,1
2681.30,1
2681.40,2
2681.50,1
2681.60,2
2681.70,2
2681.80,2
2681.90,4
2682.00,2
2682.20,1
2682.40,1
2682.50,1
2682.60,3
2682.70,3
2682.80,2
2682.90,1
2683.10,1
2683.20,2
2683.30,1
2683.50,1
2683.60,3
2683.70,4
2683.80,1
2683.90,3
2684.00,3
2684.10,1
2684.30,2
2684.50,2
2684.70,2
2685.00,2
2685.10,2
2685.40,1
2685.50,3
2685.70,2
2685.80,2
2685.90,1
2686.00,1
2686.10,1
2686.20,2
2686.30,1
2686.40,4
2686.50,1
2686.60,1
2686.70,1
2686.80,1
2686.90,2
2687.00,1
2687.10,3
2687.20,5
2687.40,1
2687.50,2
2687.60,1
2687.70,1
2687.80,1
2687.90,1
2688.00,1
2688.10,1
2688.20,2
2688.30,2
2688.40,1
2688.50,2
2688.60,1
2688.80,2
2688.90,2
2689.00,2
