distancia,cant
2161.70,2
2161.80,1
2161.90,1
2162.00,1
2162.10,3
2162.20,1
2162.30,1
2162.40,2
2162.50,1
2162.80,1
2162.90,1
2163.30,3
2163.50,2
2163.60,1
2163.70,3
2163.80,2
2163.90,1
2164.00,2
2164.10,2
2164.20,1
2164.30,1
2164.40,1
2164.70,1
2164.80,3
2165.10,1
2166.00,3
2166.30,2
2166.40,3
2166.50,2
2167.10,1
2167.30,1
2167.70,1
2167.90,1
2168.00,1
2168.10,2
2168.20,1
2168.30,4
2168.40,1
2168.50,2
2168.60,4
2168.70,3
2168.80,2
2168.90,1
2169.00,5
2169.10,1
2169.30,1
2169.40,1
2169.60,1
2169.70,1
2169.80,1
2170.00,3
2170.20,1
2170.70,1
2170.90,1
2171.00,1
2171.10,1
2171.40,1
2171.50,1
2171.80,1
2171.90,5
2172.00,2
2172.10,2
2172.20,1
2172.40,1
2172.50,2
2172.70,1
2172.80,1
2173.20,1
2173.50,1
2173.80,1
2174.00,1
2174.10,1
2174.20,2
2174.30,1
2174.50,1
2174.80,1
2174.90,1
2175.10,1
2175.20,2
2175.30,1
2175.40,1
2175.50,1
2175.60,1
2175.70,1
2176.20,1
2176.40,1
2176.60,2
2176.90,1
2177.00,1
2177.20,1
2177.30,1
2177.70,1
2178.00,1
2178.20,1
2178.40,1
2178.50,1
2178.60,3
2178.80,1
2179.00,1
2179.20,2
2179.30,1
2179.40,2
2179.50,1
2179.60,2
2180.10,1
2180.30,1
2180.40,2
2180.70,2
2180.80,1
2180.90,2
2181.00,1
2181.10,1
2181.20,1
2181.30,2
2181.60,1
2181.70,1
2181.80,2
2182.00,1
2182.10,1
2182.30,2
2182.40,2
2182.50,1
2182.80,2
2183.20,1
2183.50,1
2183.70,2
2183.80,1
2184.10,1
2184.20,2
2184.30,1
2184.60,1
2184.70,1
2185.10,1
2185.20,1
2185.40,1
2185.80,2
2186.10,1
2186.20,1
2186.30,2
2186.40,1
2186.60,2
2187.00,1
2187.30,1
2187.40,2
2187.50,4
2188.10,2
2188.20,1
2188.40,1
2188.50,2
2188.60,1
2188.90,1
2189.00,3
2189.20,1
2189.30,1
2189.40,1
2189.50,1
2189.60,1
2189.70,3
2189.80,1
2189.90,1
2190.00,1
2190.10,1
2190.20,1
2190.40,3
2190.70,2
2190.90,1
2191.10,2
2191.20,2
2191.40,1
2191.50,1
2191.60,1
2191.90,1
2192.00,2
2192.20,1
2192.40,1
2192.80,2
2193.00,2
2193.20,1
2193.30,1
2193.40,1
2193.70,1
2193.80,1
2193.90,1
2194.00,2
2194.10,2
2194.20,1
2194.30,1
2194.40,1
2194.50,1
2194.70,2
2195.00,1
2195.10,1
2195.30,1
2195.40,1
2195.80,2
2195.90,1
2196.10,1
2196.30,1
2196.40,1
2196.70,1
2196.80,2
2196.90,1
2197.10,4
2197.40,1
2197.50,1
2197.60,1
2197.70,1
2197.80,2
2197.90,2
2198.20,1
2198.30,1
2198.50,3
2198.70,1
2198.80,1
2198.90,1
2199.00,2
2199.20,1
2199.30,1
2199.50,3
2199.60,2
2199.70,2
2199.90,2
2200.00,1
2200.10,1
2200.20,2
2200.40,2
2200.50,2
2200.60,2
2200.70,2
2201.10,4
2201.30,3
2201.50,1
2201.60,4
2201.70,1
2201.80,2
2201.90,1
2202.00,1
2202.20,3
2202.30,1
2202.40,2
2202.60,2
2202.70,4
2202.80,1
2202.90,1
2203.10,2
2203.20,1
2203.30,2
2203.40,3
2203.50,1
2203.70,2
2203.80,1
2203.90,2
2204.00,2
2204.20,1
2204.30,1
2204.40,1
2204.50,1
2204.60,1
2204.70,2
2204.80,2
2205.00,1
2205.10,1
2205.20,3
2205.40,1
2205.70,1
2205.90,1
2206.00,1
2206.10,1
2206.20,1
2206.40,1
2206.50,1
2206.60,3
2206.70,1
2206.80,1
2206.90,2
2207.00,2
2207.10,1
2207.20,1
2207.40,1
2207.50,2
2207.60,1
2208.00,2
2208.10,3
2208.20,2
2208.30,2
2208.60,1
2208.80,1
2209.00,1
2209.10,2
2209.20,2
2209.30,2
2209.40,1
2209.50,1
2209.80,3
2210.00,1
2210.10,1
2210.20,2
2210.30,1
2210.40,2
2211.20,1
2211.30,1
2211.50,3
2211.60,1
2211.70,1
2211.80,1
2211.90,2
2212.00,1
2212.10,1
2212.20,2
2212.30,3
2212.40,2
2212.50,2
2212.60,1
2212.70,3
2212.80,1
2212.90,3
2213.00,1
2213.20,2
2213.30,1
2213.60,2
2213.70,3
2213.90,1
2214.10,2
2214.60,2
2214.80,1
2215.00,2
2215.10,1
2215.20,2
2215.30,1
2215.40,1
2215.50,1
2215.60,1
2215.80,2
2215.90,2
2216.00,1
2216.10,2
2216.20,1
2216.30,1
2216.40,2
2216.50,1
2216.80,1
2217.00,3
2217.20,3
2217.30,1
2217.40,1
2217.60,2
2217.70,1
2217.90,1
2218.00,1
2218.10,3
2218.40,3
2218.50,2
2218.60,2
2218.70,1
2218.80,1
2218.90,2
2219.00,2
2219.10,1
2219.20,2
2219.30,2
2219.40,1
2219.50,1
2219.60,1
2219.70,2
2219.90,1
2220.10,2
2220.30,3
2220.60,2
2220.70,2
2220.80,3
2221.00,1
2221.10,1
2221.30,2
2221.50,2
2221.60,1
2221.70,1
2221.80,1
2221.90,3
2222.00,1
2222.10,1
2222.20,2
2222.40,1
2222.50,2
2222.60,1
2222.70,1
2222.80,3
2222.90,1
2223.00,1
2223.20,3
2223.30,1
2223.60,5
2223.70,2
2223.80,2
2224.00,3
2224.10,1
2224.20,1
2224.40,2
2224.50,1
2224.70,1
2224.80,1
2224.90,2
2225.00,1
2225.10,2
2225.20,2
2225.30,3
2225.40,1
2225.50,1
2225.60,2
2225.70,1
2225.80,2
2225.90,1
2226.30,1
2226.40,2
2226.50,2
2226.70,1
2226.90,2
2227.10,1
2227.20,1
2227.30,1
2227.40,2
2227.50,1
2227.70,1
2227.80,4
2227.90,5
2228.00,1
2228.10,1
2228.40,4
2228.60,3
2228.80,1
2229.00,5
2229.20,3
2229.40,2
2229.60,1
2229.70,1
2229.90,1
2230.20,2
2230.30,2
2230.40,1
2230.50,1
2230.60,1
2230.70,1
2230.90,1
2231.00,1
2231.10,1
2231.30,4
2231.40,2
2231.60,1
2231.80,2
2231.90,4
2232.30,2
2232.40,1
2232.50,4
2232.60,3
2232.70,1
2232.90,2
2233.00,2
2233.10,2
2233.20,2
2233.30,1
2233.50,2
2233.60,2
2233.90,3
2234.00,1
2234.20,2
2234.30,2
2234.50,1
2234.80,1
2234.90,3
2235.00,3
2235.10,1
2235.20,2
2235.30,1
2235.40,2
2235.80,2
2236.00,1
2236.10,1
2236.20,1
2236.50,2
2236.60,2
2236.70,1
2236.80,2
2237.00,2
2237.10,2
2237.20,4
2237.30,1
2237.40,1
2237.50,1
2237.70,4
2237.80,1
2237.90,1
2238.20,1
2238.30,2
2238.40,3
2238.60,3
2238.70,1
2238.80,1
2238.90,3
2239.00,4
2239.40,3
2239.60,2
2239.70,2
2239.80,1
2239.90,1
2240.10,2
2240.20,3
2240.30,1
2240.40,2
2240.50,3
2240.60,2
2240.70,4
2240.80,1
2240.90,2
2241.00,2
2241.10,2
2241.20,1
2241.30,2
2241.40,3
2241.60,2
2241.70,3
2241.90,3
2242.00,3
2242.20,1
2242.30,1
2242.40,2
2242.50,2
2242.60,1
2242.70,3
2242.80,2
2242.90,1
2243.00,1
2243.10,2
2243.30,3
2243.50,3
2243.60,1
2243.70,3
2243.80,2
2243.90,1
2244.00,2
2244.10,2
2244.20,1
2244.30,3
2244.60,2
2244.70,1
2244.90,2
2245.00,1
2245.10,1
2245.20,1
2245.30,1
2245.40,2
2245.50,1
2245.60,5
2245.90,2
2246.10,1
2246.20,3
2246.30,3
2246.40,3
2246.50,1
2246.60,2
2246.70,3
2246.80,1
2246.90,2
2247.00,2
2247.10,1
2247.20,1
2247.30,1
2247.40,2
2247.60,2
2247.70,1
2247.80,1
2247.90,1
2248.00,1
2248.20,2
2248.30,2
2248.40,1
2248.60,4
2248.70,3
2248.80,3
2248.90,4
2249.00,1
2249.10,2
2249.20,1
2249.30,4
2249.40,1
2249.50,1
2249.70,2
2249.80,4
2249.90,2
2250.10,1
2250.40,3
2250.50,2
2250.60,2
2250.70,1
2250.80,2
2250.90,2
2251.00,1
2251.10,3
2251.30,2
2251.40,2
2251.50,1
2251.60,1
2251.70,1
2251.90,1
2252.00,1
2252.10,2
2252.20,1
2252.30,1
2252.40,1
2252.50,1
2252.60,1
2252.70,2
2252.80,2
2252.90,1
2253.00,1
2253.10,3
2253.20,1
2253.30,3
2253.40,2
2253.70,1
2253.80,3
2253.90,3
2254.00,2
2254.10,4
2254.20,3
2254.40,1
2254.70,4
2254.80,4
2254.90,2
2255.00,3
2255.10,1
2255.20,3
2255.30,2
2255.40,1
2255.50,2
2255.70,2
2255.80,2
2255.90,3
2256.00,1
2256.10,1
2256.30,2
2256.40,2
2256.50,2
2256.60,2
2256.70,1
2256.80,2
2256.90,1
2257.00,1
2257.10,1
2257.20,1
2257.30,1
2257.40,3
2257.50,1
2257.60,2
2257.70,1
2257.90,1
2258.00,3
2258.10,3
2258.20,2
2258.30,1
2258.40,5
2258.50,1
2258.70,3
2258.80,2
2258.90,1
2259.10,2
2259.20,2
2259.30,2
2259.40,3
2259.50,1
2259.60,2
2259.80,2
2259.90,6
2260.00,1
2260.10,2
2260.20,2
2260.40,2
2260.50,2
2260.60,1
2260.70,1
2260.80,3
2260.90,5
2261.00,2
2261.10,3
2261.30,3
2261.40,3
2261.50,2
2261.60,1
2261.70,2
2261.80,1
2262.00,1
2262.10,2
2262.20,2
2262.30,2
2262.40,2
2262.50,2
2262.60,1
2262.80,1
2262.90,2
2263.00,2
2263.10,1
2263.20,1
2263.40,2
2263.50,2
2263.60,1
2263.80,2
2263.90,1
2264.10,1
2264.20,2
2264.40,4
2264.50,3
2264.60,1
2264.70,1
2264.80,1
2264.90,3
2265.00,1
2265.20,1
2265.30,1
2265.40,1
2265.50,1
2265.60,1
2265.90,2
2266.00,1
2266.10,1
2266.20,3
2266.30,1
2266.40,4
2266.50,1
2266.60,2
2266.80,3
2266.90,5
2267.10,2
2267.30,3
2267.40,3
2267.50,5
2267.60,3
2267.70,2
2267.80,2
2268.00,4
2268.10,2
2268.20,1
2268.30,3
2268.40,1
2268.50,4
2268.60,1
2268.70,1
2268.80,4
2268.90,1
2269.00,3
2269.20,3
2269.30,2
2269.40,2
2269.50,1
2269.60,1
2269.70,1
2269.80,2
2269.90,2
2270.00,5
2270.10,1
2270.20,1
2270.30,1
2270.40,3
2270.50,3
2270.60,1
2270.70,2
2270.80,1
2270.90,2
2271.10,1
2271.20,2
2271.30,1
2271.40,2
2271.50,3
2271.60,4
2271.70,4
2272.00,2
2272.10,1
2272.20,1
2272.30,4
2272.40,2
2272.50,5
2272.60,3
2272.70,2
2272.80,4
2272.90,4
2273.10,2
2273.30,1
2273.50,2
2273.60,2
2273.70,2
2273.80,1
2273.90,2
2274.00,3
2274.10,2
2274.20,1
2274.40,4
2274.50,1
2274.60,2
2274.70,4
2274.80,1
2274.90,3
2275.20,2
2275.30,2
2275.40,6
2275.60,2
2275.70,4
2276.00,3
2276.10,2
2276.30,2
2276.50,2
2276.70,2
2276.80,2
2276.90,2
2277.00,3
2277.10,3
2277.20,1
2277.30,1
2277.40,2
2277.50,3
2277.60,3
2277.70,3
2277.80,2
2277.90,1
2278.00,2
2278.20,1
2278.30,4
2278.40,3
2278.50,3
2278.60,1
2278.70,4
2278.80,1
2278.90,3
2279.00,2
2279.20,2
2279.30,1
2279.40,1
2279.50,1
2279.60,4
2279.70,1
2279.80,1
2279.90,2
2280.00,4
2280.10,2
2280.20,2
2280.30,1
2280.40,4
2280.50,3
2280.80,1
2280.90,1
2281.10,3
2281.20,2
2281.40,2
2281.50,1
2281.60,1
2281.70,2
2281.80,1
2281.90,1
2282.00,3
2282.10,2
2282.20,2
2282.30,1
2282.50,3
2282.60,2
2282.70,2
2282.80,4
2282.90,3
2283.00,1
2283.10,2
2283.20,1
2283.30,3
2283.40,4
2283.50,3
2283.60,2
2283.70,4
2283.90,2
2284.10,3
2284.20,1
2284.40,5
2284.50,2
2284.60,3
2284.70,2
2284.80,3
2285.00,2
2285.10,2
2285.20,1
2285.30,2
2285.40,3
2285.50,2
2285.60,1
2285.70,2
2285.80,5
2285.90,2
2286.00,3
2286.10,2
2286.20,3
2286.30,1
2286.40,5
2286.50,2
2286.60,1
2286.80,2
2286.90,2
2287.10,2
2287.20,2
2287.30,2
2287.40,2
2287.50,3
2288.00,1
2288.10,2
2288.20,4
2288.30,1
2288.40,3
2288.70,1
2288.80,4
2288.90,2
2289.00,1
2289.10,2
2289.20,4
2289.40,1
2289.60,3
2289.70,1
2289.90,2
2290.00,3
2290.10,1
2290.20,1
2290.30,1
2290.50,3
2290.60,1
2290.70,2
2290.80,2
2290.90,2
2291.10,2
2291.20,3
2291.30,3
2291.40,1
2291.50,2
2291.60,1
2291.70,1
2291.90,1
2292.00,3
2292.20,3
2292.30,1
2292.40,3
2292.50,1
2292.60,3
2292.70,2
2292.80,1
2292.90,1
2293.00,1
2293.10,2
2293.20,5
2293.30,3
2293.40,2
2293.50,1
2293.60,3
2293.70,2
2293.80,1
2293.90,4
2294.00,7
2294.10,1
2294.20,2
2294.30,2
2294.40,5
2294.50,1
2294.60,4
2294.70,2
2294.80,3
2294.90,1
2295.00,5
2295.10,1
2295.20,3
2295.30,2
2295.40,3
2295.50,4
2295.60,4
2295.70,2
2295.80,3
2295.90,1
2296.00,2
2296.10,2
2296.30,2
2296.40,2
2296.50,5
2296.60,2
2296.90,1
2297.00,3
2297.10,2
2297.20,4
2297.30,2
2297.40,2
2297.50,3
2297.60,2
2297.70,1
2297.80,2
2297.90,1
2298.00,2
2298.10,3
2298.20,1
2298.30,3
2298.40,2
2298.50,3
2298.60,2
2298.70,3
2298.80,2
2298.90,3
2299.00,4
2299.10,1
2299.20,2
2299.40,3
2299.50,3
2299.80,2
2299.90,2
2300.00,2
2300.10,5
2300.20,3
2300.30,3
2300.40,2
2300.50,1
2300.70,2
2300.80,5
2300.90,2
2301.00,2
2301.10,2
2301.30,1
2301.40,3
2301.50,1
2301.60,1
2301.70,2
2301.80,4
2301.90,1
2302.00,2
2302.10,2
2302.20,1
2302.40,3
2302.50,4
2302.60,1
2302.70,2
2302.80,1
2302.90,1
2303.00,2
2303.10,2
2303.20,1
2303.30,1
2303.50,2
2303.60,3
2303.70,1
2303.80,1
2303.90,1
2304.00,4
2304.10,2
2304.30,1
2304.50,5
2304.60,1
2304.70,2
2304.90,2
2305.00,1
2305.10,6
2305.20,3
2305.30,3
2305.40,1
2305.50,2
2305.60,2
2305.70,3
2305.80,1
2305.90,3
2306.00,3
2306.10,1
2306.30,1
2306.40,2
2306.50,1
2306.60,2
2306.70,2
2306.80,3
2306.90,3
2307.00,3
2307.10,1
2307.20,2
2307.30,3
2307.40,2
2307.60,1
2307.70,1
2307.80,2
2307.90,2
2308.00,3
2308.10,5
2308.30,2
2308.40,3
2308.70,2
2308.80,2
2308.90,1
2309.00,4
2309.10,1
2309.30,2
2309.40,1
2309.50,1
2309.70,1
2309.80,6
2309.90,2
2310.00,4
2310.10,1
2310.20,1
2310.30,2
2310.40,1
2310.50,2
2310.60,2
2310.80,1
2310.90,2
2311.00,1
2311.10,1
2311.30,2
2311.40,3
2311.50,1
2311.60,2
2311.70,2
2311.80,2
2311.90,1
2312.00,3
2312.10,1
2312.20,3
2312.30,1
2312.40,2
2312.50,3
2312.60,1
2312.70,2
2312.90,3
2313.00,1
2313.10,3
2313.20,6
2313.30,4
2313.40,1
2313.50,3
2313.60,4
2313.70,3
2313.90,2
2314.00,4
2314.10,4
2314.20,2
2314.30,2
2314.50,1
2314.60,4
2314.80,2
2315.00,3
2315.20,2
2315.30,2
2315.40,1
2315.50,2
2315.60,4
2316.00,2
2316.30,6
2316.40,1
2316.50,1
2316.60,2
2316.70,1
2316.80,1
2316.90,4
2317.00,3
2317.40,8
2317.50,1
2317.60,4
2317.70,1
2317.80,5
2317.90,3
2318.00,2
2318.10,3
2318.20,4
2318.30,3
2318.40,2
2318.50,5
2318.60,1
2318.70,2
2318.80,1
2318.90,1
2319.00,3
2319.10,1
2319.20,1
2319.30,2
2319.40,6
2319.60,1
2319.70,4
2319.80,3
2319.90,2
2320.00,5
2320.10,3
2320.20,3
2320.30,4
2320.50,2
2320.60,3
2320.70,4
2320.80,2
2320.90,4
2321.20,1
2321.30,1
2321.40,4
2321.60,2
2321.70,3
2321.80,4
2322.00,2
2322.10,1
2322.20,7
2322.30,4
2322.40,3
2322.50,1
2322.60,2
2322.70,1
2322.80,3
2322.90,2
2323.00,3
2323.10,5
2323.20,3
2323.30,3
2323.40,3
2323.50,2
2323.60,2
2323.70,1
2323.80,4
2323.90,2
2324.00,3
2324.20,1
2324.30,2
2324.40,3
2324.50,1
2324.60,2
2324.70,1
2324.80,1
2324.90,4
2325.00,3
2325.10,2
2325.20,3
2325.30,4
2325.40,2
2325.50,4
2325.60,4
2325.70,2
2325.80,3
2325.90,3
2326.00,4
2326.10,2
2326.20,2
2326.30,2
2326.40,2
2326.50,2
2326.60,5
2326.70,2
2326.80,1
2326.90,1
2327.00,4
2327.10,2
2327.20,5
2327.30,5
2327.40,1
2327.50,3
2327.60,6
2327.70,4
2327.80,2
2327.90,1
2328.00,4
2328.10,3
2328.20,3
2328.30,4
2328.40,2
2328.50,3
2328.60,4
2328.70,6
2328.80,1
2328.90,1
2329.00,1
2329.10,6
2329.20,1
2329.30,2
2329.40,6
2329.50,3
2329.60,1
2329.70,5
2329.90,4
2330.00,3
2330.10,1
2330.20,3
2330.40,3
2330.50,5
2330.60,5
2330.70,4
2330.80,3
2330.90,3
2331.00,3
2331.10,1
2331.20,2
2331.30,2
2331.40,3
2331.50,3
2331.60,3
2331.70,3
2331.90,3
2332.00,4
2332.10,5
2332.20,6
2332.30,3
2332.40,2
2332.50,2
2332.60,1
2332.70,2
2332.80,4
2332.90,5
2333.00,3
2333.10,1
2333.20,5
2333.30,4
2333.40,1
2333.50,2
2333.60,1
2333.80,2
2333.90,5
2334.00,1
2334.10,1
2334.20,2
2334.30,3
2334.40,5
2334.50,5
2334.60,2
2334.70,3
2334.80,1
2334.90,7
2335.00,1
2335.10,2
2335.20,4
2335.30,4
2335.40,2
2335.50,2
2335.60,2
2335.70,1
2335.80,3
2335.90,4
2336.00,7
2336.10,2
2336.20,2
2336.30,1
2336.40,3
2336.50,2
2336.60,3
2336.70,3
2336.80,4
2336.90,1
2337.00,1
2337.10,4
2337.20,3
2337.30,2
2337.40,4
2337.50,2
2337.60,2
2337.70,6
2337.80,5
2337.90,1
2338.00,3
2338.20,2
2338.30,2
2338.40,2
2338.50,1
2338.60,2
2338.70,2
2338.80,3
2338.90,4
2339.00,5
2339.10,2
2339.20,2
2339.30,3
2339.40,2
2339.50,4
2339.60,4
2339.70,5
2339.80,2
2339.90,1
2340.00,2
2340.10,4
2340.20,7
2340.30,2
2340.40,3
2340.50,2
2340.70,6
2340.80,2
2340.90,1
2341.00,1
2341.10,2
2341.30,3
2341.40,3
2341.50,7
2341.60,3
2341.70,2
