distancia,cant
803.70,1
803.80,1
804.00,1
804.10,1
804.30,2
805.20,1
805.30,1
805.40,1
805.50,1
806.20,1
806.50,3
806.60,1
806.80,1
806.90,1
807.50,1
807.80,1
807.90,1
808.20,1
808.30,1
808.70,3
808.80,2
808.90,2
809.00,1
809.30,1
809.60,1
809.70,1
809.80,1
810.20,1
810.80,2
811.00,1
811.10,1
811.30,1
811.90,1
812.00,1
812.20,1
812.60,1
812.70,1
812.80,1
813.20,1
813.40,1
814.00,1
814.40,1
814.90,1
815.00,1
815.50,1
815.70,1
815.80,1
815.90,1
816.00,1
816.30,1
816.40,1
816.50,1
816.90,1
817.10,1
817.20,1
817.30,1
817.70,1
817.80,1
818.20,1
818.50,1
819.20,1
819.50,2
819.70,1
820.30,1
820.60,1
820.70,1
821.20,1
821.50,1
821.60,2
821.80,1
821.90,1
822.00,1
822.20,2
822.50,1
822.70,1
823.70,1
823.90,2
824.10,1
824.20,2
824.50,1
825.30,1
825.60,1
825.70,1
825.90,1
826.20,1
826.60,1
826.80,3
827.40,2
827.50,1
827.80,1
828.30,1
828.50,1
829.10,2
829.80,3
829.90,1
830.20,1
830.30,1
831.00,1
831.10,1
831.20,1
831.50,1
831.70,1
832.00,1
832.20,2
832.40,2
832.80,3
832.90,1
833.10,2
833.20,1
833.50,2
833.70,3
833.80,1
834.00,2
834.60,1
834.90,1
835.10,2
835.40,1
835.50,2
835.70,1
835.80,1
836.00,1
836.10,2
836.50,1
836.80,1
836.90,2
837.10,1
837.20,1
837.70,1
838.10,1
838.20,1
838.40,1
838.50,2
838.80,1
839.00,1
839.20,1
839.30,1
839.70,1
839.80,1
839.90,1
840.00,1
840.40,1
840.60,1
840.80,2
840.90,2
841.00,1
841.10,1
841.30,2
841.40,2
841.60,1
842.10,1
842.30,1
842.80,1
843.40,2
843.60,2
843.80,1
843.90,2
844.00,1
844.30,1
844.40,1
844.50,1
844.80,1
845.30,2
845.60,1
845.90,2
846.00,1
846.10,1
846.30,3
846.80,1
847.20,2
847.30,2
847.50,2
847.70,1
847.80,1
847.90,1
848.00,1
848.10,1
848.30,2
848.40,1
848.50,1
848.70,1
848.80,1
848.90,1
849.20,2
849.60,1
849.90,1
850.10,1
850.30,1
850.50,1
850.80,1
851.00,1
851.20,1
851.40,1
851.80,1
852.20,1
852.30,2
852.40,2
852.50,1
852.70,1
852.80,1
852.90,1
853.10,1
853.70,1
853.80,2
854.90,2
855.00,1
855.50,4
855.70,1
855.80,1
855.90,1
856.00,1
856.10,1
856.20,1
856.30,1
856.40,1
856.60,1
857.20,1
857.60,2
857.90,2
858.00,1
858.40,1
858.50,2
858.70,2
859.20,2
859.50,2
859.80,1
859.90,1
860.00,1
860.10,1
860.30,2
860.40,1
860.50,1
860.80,1
860.90,2
861.10,1
861.50,1
861.70,1
861.90,1
862.00,1
862.10,2
862.50,1
862.60,1
862.90,3
863.10,1
863.30,2
863.50,1
863.60,1
863.80,1
863.90,3
864.20,2
864.50,1
864.80,2
865.20,2
865.30,2
865.40,1
865.60,1
865.70,2
865.90,1
866.10,1
866.40,1
866.70,1
867.00,3
867.20,1
867.30,2
867.40,1
867.50,2
867.60,2
867.70,1
867.90,1
868.00,2
868.40,1
868.60,1
868.70,2
868.80,1
868.90,1
869.00,1
869.10,1
869.50,1
869.70,1
869.90,1
870.10,1
870.20,1
870.30,1
870.50,1
870.70,2
870.80,1
871.10,1
871.30,1
871.40,1
871.50,1
871.70,1
871.90,1
872.20,1
872.50,1
872.70,1
872.80,1
873.10,1
873.40,1
873.60,2
873.90,1
874.00,1
874.30,1
874.40,1
874.90,2
875.20,1
875.30,1
875.40,2
875.50,2
876.10,1
876.20,1
876.30,1
876.40,1
876.60,2
877.00,1
877.10,1
877.30,1
877.60,2
877.80,1
878.10,2
878.20,3
878.40,1
878.80,1
879.00,1
879.10,1
879.40,1
879.70,1
879.80,1
880.00,3
880.20,1
880.60,1
880.70,1
880.80,1
881.00,2
881.10,1
881.50,2
881.60,1
881.70,1
881.80,1
882.10,1
882.60,1
883.90,1
884.00,1
884.30,1
884.40,2
884.80,1
884.90,1
885.00,2
885.10,1
885.20,1
885.50,1
885.70,2
885.90,1
886.10,1
886.30,3
886.50,2
886.70,1
886.80,1
886.90,2
887.80,1
888.20,2
888.40,1
888.50,1
888.60,3
889.00,1
889.20,1
889.30,1
889.50,1
889.70,2
889.80,2
889.90,2
890.00,1
890.10,1
890.20,2
890.40,1
890.60,3
890.70,1
891.20,1
891.30,1
891.40,1
892.20,1
892.40,2
892.50,1
893.20,1
893.40,1
893.50,1
893.80,1
894.00,2
894.30,1
894.50,2
894.70,2
894.80,2
895.10,1
895.20,2
895.30,1
895.80,1
896.00,2
896.10,1
896.20,1
896.40,1
896.70,2
896.90,1
897.00,1
897.10,2
897.20,2
897.40,1
897.70,1
898.10,1
898.20,1
898.40,1
898.80,1
899.00,2
899.10,1
899.30,1
899.40,3
899.50,2
899.80,1
899.90,1
900.00,1
900.20,1
900.30,1
900.50,1
901.10,1
901.80,1
901.90,1
902.20,3
902.40,2
902.50,1
902.60,1
902.70,1
902.80,1
903.00,1
903.20,2
903.40,2
903.80,1
903.90,5
904.00,1
904.20,1
904.30,2
904.70,1
904.80,2
904.90,1
905.10,1
905.30,1
905.50,1
905.70,1
905.90,1
906.00,1
906.10,3
906.50,1
906.60,1
906.80,1
906.90,3
907.40,2
907.50,1
907.70,2
907.80,1
908.00,1
908.50,1
908.60,1
908.70,2
908.80,1
908.90,1
909.00,3
909.10,2
909.30,1
909.50,2
909.70,1
909.90,1
910.10,3
910.20,1
910.30,1
910.40,2
910.70,2
911.00,3
911.30,1
911.90,1
912.30,1
912.40,2
912.50,1
912.60,3
912.70,1
912.90,1
913.00,1
913.70,2
913.80,1
914.00,1
914.10,2
914.20,2
914.30,1
914.50,2
914.70,1
914.90,3
915.10,2
915.20,1
915.30,1
915.60,1
916.00,1
916.50,1
916.70,3
916.80,1
916.90,1
917.10,2
917.20,1
917.50,4
917.60,1
917.80,2
917.90,3
918.00,1
918.30,1
918.50,1
918.60,1
918.80,1
918.90,2
919.00,1
919.10,1
919.20,1
919.40,2
919.70,1
919.80,1
919.90,1
920.00,1
920.10,1
920.20,2
920.30,1
920.40,1
920.50,2
920.70,1
920.80,1
920.90,1
921.00,2
921.10,1
921.40,1
921.50,1
921.60,1
921.80,3
921.90,1
922.10,1
922.40,2
922.60,2
922.70,2
923.00,1
923.10,1
923.30,1
923.40,1
923.50,1
923.90,1
924.00,2
924.10,1
924.20,3
924.30,1
925.00,1
925.10,1
925.20,1
925.30,1
925.40,3
925.50,3
925.60,1
925.90,3
926.20,2
926.60,1
926.80,1
927.10,1
927.30,1
927.40,2
927.60,1
927.80,1
928.00,2
928.10,1
928.20,3
928.30,1
928.40,1
928.60,1
928.80,2
929.10,2
929.20,1
929.30,2
929.60,1
929.70,2
930.00,1
930.10,2
930.30,1
930.40,1
930.50,3
930.60,1
930.80,1
930.90,2
931.00,1
931.10,1
931.30,1
931.40,1
931.60,1
931.70,1
931.80,1
931.90,1
932.00,1
932.10,1
932.20,1
932.40,1
932.50,2
932.80,1
932.90,2
933.30,1
933.60,2
933.70,1
934.10,1
934.20,1
934.30,1
934.40,1
934.60,1
934.70,2
934.80,1
934.90,1
935.10,1
935.20,1
935.30,1
935.40,2
935.60,2
935.70,1
935.80,3
936.30,1
936.50,1
936.80,2
936.90,2
937.10,1
937.30,1
937.50,3
937.70,2
937.80,1
937.90,2
938.00,3
938.20,1
938.30,2
938.40,3
938.50,1
938.90,3
939.00,3
939.20,1
939.30,3
939.40,2
939.50,1
939.70,2
939.90,1
940.10,2
940.20,2
940.50,2
940.60,1
940.70,2
940.80,1
940.90,1
941.00,2
941.20,1
941.40,1
941.60,1
941.70,2
941.90,2
942.00,1
942.10,1
942.20,2
942.30,1
942.70,1
942.90,2
943.00,2
943.10,1
943.20,1
943.50,1
943.60,1
943.70,2
943.80,4
943.90,1
944.00,1
944.10,2
944.20,1
944.30,1
944.40,1
944.50,2
944.60,1
944.70,1
944.80,1
945.00,1
945.20,1
945.40,1
945.50,1
945.70,1
945.90,1
946.10,3
946.20,3
946.30,1
946.50,1
946.60,2
946.80,1
946.90,1
947.00,2
947.30,5
947.40,1
947.50,1
947.60,2
947.70,1
947.80,2
947.90,1
948.00,1
948.30,2
948.40,1
948.50,2
948.60,3
948.70,1
949.30,4
949.60,1
949.80,1
949.90,1
950.10,1
950.30,3
950.40,1
950.50,2
950.60,1
950.90,1
951.10,3
951.20,1
951.30,1
951.40,2
951.50,1
951.60,2
951.80,1
951.90,2
952.00,1
952.10,1
952.20,2
952.40,1
952.50,1
952.70,2
952.90,2
953.00,2
953.20,1
953.30,1
953.40,1
953.50,1
953.60,2
953.80,2
953.90,1
954.00,1
954.40,1
954.60,1
954.70,1
954.80,1
955.00,2
955.30,1
955.40,2
955.50,1
955.60,1
955.70,2
955.90,1
956.00,1
956.10,2
956.30,1
956.40,1
956.50,1
956.60,3
956.70,3
956.80,1
956.90,1
957.10,1
957.40,4
957.60,1
957.70,1
957.80,1
957.90,1
958.00,2
958.10,1
958.20,2
958.30,1
958.40,2
958.50,2
958.80,1
958.90,2
959.00,1
959.20,1
959.30,1
959.40,2
959.50,1
959.60,1
959.80,1
959.90,2
960.10,2
960.20,1
960.30,1
960.40,2
960.70,2
961.00,2
961.20,2
961.40,1
961.60,2
961.70,1
961.80,1
962.00,1
962.10,1
962.20,1
962.30,1
962.50,1
962.70,1
962.80,3
962.90,1
963.00,2
963.10,2
963.20,1
963.50,1
963.70,1
963.80,1
964.00,3
964.20,1
964.30,1
964.40,3
964.50,3
964.60,4
964.80,1
964.90,2
965.00,2
965.10,2
965.20,1
965.30,2
965.50,1
965.60,2
965.70,1
965.80,2
966.00,1
966.60,1
967.00,1
967.10,1
967.20,3
967.30,5
967.50,1
967.60,1
967.70,3
967.90,1
968.00,1
968.10,2
968.30,1
968.50,1
968.60,1
968.90,3
969.10,1
969.40,2
969.50,2
969.70,1
969.90,1
970.00,2
970.10,2
970.20,1
970.30,5
970.40,3
970.80,2
970.90,2
971.10,2
971.30,3
971.40,1
971.50,1
971.80,1
972.00,1
972.10,2
972.30,1
972.50,2
972.60,1
972.80,1
973.00,3
973.10,3
973.50,1
973.60,1
973.70,3
973.80,2
973.90,1
974.00,1
974.20,2
974.30,1
974.80,2
975.10,2
975.20,3
975.30,2
975.50,1
975.60,2
975.80,2
975.90,1
976.00,1
976.30,1
976.40,3
976.50,1
976.60,1
976.80,1
976.90,4
977.10,2
977.20,3
977.30,2
977.60,4
977.70,1
977.80,2
977.90,1
978.00,3
978.10,1
978.40,1
978.50,1
978.60,1
978.90,1
979.00,1
979.10,1
979.20,1
979.30,3
979.40,2
979.50,2
979.60,2
979.70,1
979.80,2
979.90,3
980.00,1
980.10,1
980.30,1
980.50,1
980.60,1
980.70,4
980.90,1
981.10,1
981.20,2
981.40,3
981.90,2
982.00,2
982.10,2
982.30,1
982.60,2
982.70,1
982.90,2
983.00,1
983.10,1
983.20,1
983.30,1
983.50,1
983.60,3
983.70,2
983.80,1
983.90,4
984.00,1
984.20,1
984.30,1
984.40,2
984.50,1
984.60,1
984.70,3
984.80,2
985.00,1
985.10,1
985.40,1
985.50,1
985.70,4
985.80,2
985.90,1
986.00,2
986.20,1
986.30,1
986.40,3
986.50,1
986.60,1
986.70,2
986.90,1
987.00,1
987.30,1
987.40,3
987.60,1
987.70,1
987.80,2
987.90,2
988.00,1
988.20,1
988.30,1
988.40,1
988.50,2
988.70,1
988.80,1
989.00,1
989.10,2
989.20,1
989.40,2
989.50,1
989.60,3
989.70,1
989.90,2
990.00,2
990.10,1
990.20,4
990.30,1
990.40,1
990.50,2
990.70,1
990.90,1
991.00,1
991.10,1
991.40,1
991.50,1
991.70,1
991.90,3
992.00,1
992.40,3
992.50,3
992.60,1
993.10,1
993.20,1
993.30,1
993.50,3
993.80,2
994.00,3
994.10,2
994.40,1
994.60,1
994.70,2
994.90,1
995.10,2
995.20,2
995.70,3
995.80,2
995.90,2
996.10,1
996.30,2
996.40,2
996.50,1
996.60,1
996.70,1
997.00,2
997.10,3
997.30,2
997.40,1
997.70,2
997.90,2
998.00,3
998.20,1
998.40,1
998.50,2
998.60,1
998.70,1
998.90,1
999.00,1
999.20,1
999.40,1
999.70,1
999.80,1
999.90,1
1000.00,4
1000.10,2
1000.20,3
1000.40,1
1000.50,1
1000.60,2
1000.70,4
1000.80,1
1000.90,2
1001.00,1
1001.10,1
1001.20,2
1001.40,1
1001.50,2
1001.60,3
1001.70,1
1001.80,1
1001.90,1
1002.00,2
1002.10,1
1002.20,3
1002.30,4
1002.40,1
1002.50,2
1002.70,2
1002.80,1
1002.90,2
1003.00,2
1003.20,2
1003.30,1
1003.50,1
1003.60,1
1003.80,1
1003.90,3
1004.10,1
1004.20,3
1004.30,2
1004.40,5
1004.50,1
1004.60,2
1004.70,1
1004.80,3
1004.90,2
1005.00,1
1005.10,1
1005.40,1
1005.60,2
1005.70,1
1005.80,2
1005.90,1
1006.00,1
1006.10,2
1006.20,2
1006.30,3
1006.40,1
1006.50,1
1006.60,1
1006.70,2
1006.90,2
1007.10,1
1007.20,1
1007.40,1
1007.50,1
1007.80,1
1007.90,3
1008.00,1
1008.10,2
1008.20,1
1008.40,2
1008.60,3
1008.80,1
1008.90,2
1009.00,1
1009.10,3
1009.40,3
1009.60,2
1009.80,1
1009.90,1
1010.00,1
1010.10,1
1010.20,1
1010.30,1
1010.40,1
1010.50,3
1010.80,1
1010.90,2
1011.00,2
1011.10,3
1011.30,3
1011.50,1
1011.60,2
1011.70,2
1011.90,2
1012.10,1
1012.30,1
1012.40,2
1012.50,3
1012.60,1
1012.90,2
1013.10,2
1013.20,1
1013.30,1
1013.40,1
1013.50,1
1013.60,1
1013.70,1
1013.80,1
1013.90,2
1014.00,1
1014.10,2
1014.20,1
1014.30,1
1014.40,3
1014.50,1
1014.70,1
1014.80,2
1014.90,1
1015.00,1
1015.20,1
1015.30,2
1015.40,1
1015.60,3
1015.70,4
1015.80,2
1015.90,2
1016.10,1
1016.20,1
1016.50,2
1016.70,1
1016.80,2
1017.00,3
1017.10,4
1017.20,2
1017.30,3
1017.50,1
1017.60,1
1017.70,1
1017.90,3
1018.00,4
1018.10,1
1018.20,2
1018.60,1
1018.70,3
1018.80,1
1018.90,1
1019.00,1
1019.10,1
1019.20,1
1019.40,1
1019.50,3
1019.60,2
1019.90,1
1020.10,2
1020.20,2
1020.30,3
1020.40,2
1020.50,1
1020.60,1
1020.70,1
1020.80,1
1021.10,1
1021.20,3
1021.60,2
1021.80,2
1021.90,1
1022.00,3
1022.10,3
1022.20,3
1022.40,2
1022.50,2
1022.80,2
1022.90,1
1023.00,1
1023.20,1
1023.60,1
1023.90,2
1024.00,2
1024.30,1
1024.40,1
1024.50,2
1024.60,2
1024.80,4
1025.10,1
1025.30,1
1025.40,1
1025.50,2
1025.90,2
1026.00,1
1026.10,2
1026.20,1
1026.30,2
1026.40,4
1026.50,1
1026.60,2
1026.70,3
1026.80,4
1026.90,4
1027.10,1
1027.20,3
1027.30,1
1027.40,1
1027.50,1
1027.60,3
1027.70,3
1027.80,3
1027.90,3
1028.00,1
1028.20,1
1028.30,1
1028.40,1
1028.90,1
1029.00,2
1029.10,1
1029.30,1
1029.40,2
1029.50,1
1029.60,1
1029.70,1
1029.80,1
1029.90,1
1030.00,1
1030.10,2
1030.20,3
1030.30,2
1030.40,1
1030.50,2
1030.60,2
1030.70,2
1030.80,4
1030.90,2
1031.00,4
1031.10,1
1031.20,4
1031.30,3
1031.40,3
1031.50,3
1031.60,1
1031.70,2
1031.80,2
1032.30,2
1032.40,2
1032.50,3
1032.60,1
1032.80,3
1033.00,1
1033.10,1
1033.30,4
1033.40,4
1033.50,1
1033.70,1
1033.80,4
1033.90,3
1034.00,3
1034.20,1
1034.30,1
1034.40,1
1034.60,1
1034.70,1
1034.80,1
1035.20,3
1035.30,2
1035.50,1
1035.70,3
1035.80,2
1035.90,2
1036.00,1
1036.20,2
1036.30,1
1036.40,3
1036.60,1
1036.90,3
1037.00,2
1037.10,1
1037.20,2
1037.30,3
1037.40,2
1037.50,2
1037.60,1
1037.70,1
1037.90,3
1038.10,2
1038.20,2
1038.30,4
1038.40,1
1038.50,1
1038.70,2
1038.80,1
1038.90,2
1039.00,1
1039.10,1
1039.20,1
1039.60,1
1039.70,5
1039.80,3
1040.00,1
1040.30,3
1040.40,1
1040.60,5
1040.70,1
1040.80,2
1041.30,3
1041.40,5
1041.50,1
1041.60,1
1041.80,5
1041.90,2
1042.00,2
1042.10,2
1042.20,2
1042.50,2
1042.70,1
1042.80,3
1042.90,2
1043.00,2
1043.10,3
1043.20,1
1043.30,2
1043.40,1
1043.50,3
1043.60,1
1043.70,2
1043.90,3
1044.10,2
1044.20,1
1044.30,2
1044.40,2
1044.50,1
1044.70,1
1044.80,1
1045.00,2
1045.10,1
1045.20,2
1045.30,1
1045.40,2
1045.50,1
1045.60,1
1045.70,4
1045.80,2
1045.90,2
1046.00,1
1046.10,1
1046.20,2
1046.40,2
1046.50,1
1046.70,1
1047.00,1
1047.10,2
1047.30,2
1047.40,1
1047.50,1
1047.60,1
1047.70,5
1047.80,4
1047.90,1
1048.00,1
1048.10,1
1048.20,3
1048.40,3
1048.70,1
1048.80,1
1048.90,1
1049.00,1
1049.30,2
1049.40,1
1049.60,1
1049.70,1
1049.80,2
1049.90,1
1050.00,1
1050.20,1
1050.30,1
1050.40,1
1050.50,3
1050.60,1
1050.70,1
1050.80,3
1050.90,3
1051.00,1
1051.10,2
1051.20,1
1051.30,2
1051.40,1
1051.60,1
1051.70,1
1051.80,2
1052.00,1
1052.10,3
1052.20,2
1052.50,3
1052.60,3
1052.70,2
1052.80,2
1052.90,3
1053.00,1
1053.10,4
1053.30,2
1053.40,1
1053.50,1
1053.60,3
1054.00,1
1054.10,2
1054.20,1
1054.30,3
1054.40,1
1054.60,1
1054.80,1
1055.00,1
1055.10,2
1055.20,2
1055.30,1
1055.50,4
1055.60,2
1055.70,3
1055.80,2
1055.90,3
1056.00,4
1056.10,2
1056.20,2
1056.30,1
1056.50,1
1056.60,2
1056.70,2
1056.80,2
1056.90,1
1057.00,2
1057.10,1
1057.20,2
1057.30,3
1057.40,2
1057.60,3
1057.70,1
1057.80,2
1057.90,3
1058.00,2
1058.20,2
1058.50,1
1058.60,2
1058.70,1
1058.90,1
1059.00,1
1059.10,1
1059.20,4
1059.30,1
1059.40,1
1059.60,2
1059.80,3
1060.00,2
1060.10,2
1060.30,2
1060.40,3
1060.50,2
1060.60,1
1060.70,1
1060.90,3
1061.20,2
1061.30,1
1061.40,3
1061.50,2
1061.60,3
1061.70,3
1061.80,1
1062.00,1
1062.10,3
1062.20,1
1062.30,2
1062.40,1
1062.50,3
1062.80,2
1062.90,2
1063.30,1
1063.40,1
1063.50,1
1063.60,4
1063.80,2
1063.90,2
1064.10,1
1064.20,2
1064.30,1
1064.40,3
1064.50,1
1064.60,3
1064.80,1
1065.00,1
1065.20,2
1065.30,2
1065.40,1
1065.60,1
1065.70,2
1065.80,4
1065.90,3
1066.00,2
1066.10,1
1066.20,1
1066.30,1
1066.40,1
1066.50,2
1066.70,1
1067.00,2
1067.20,2
1067.30,1
1067.40,2
1067.50,1
1067.70,1
1067.80,1
1068.00,1
1068.30,2
1068.40,1
1068.60,5
1068.70,3
1068.90,2
1069.10,3
1069.20,2
1069.30,1
1069.40,2
1069.70,1
1069.80,2
1069.90,4
1070.00,2
1070.10,1
1070.20,1
1070.30,1
1070.40,2
1070.50,2
1070.60,1
1070.70,1
1070.80,3
1070.90,3
1071.10,3
1071.20,5
1071.30,2
1071.40,2
1071.50,2
1071.60,3
1071.70,3
1071.80,1
1071.90,2
1072.00,3
1072.10,2
1072.20,2
1072.30,1
1072.40,5
1072.50,1
1072.60,3
1072.70,1
1072.80,2
1072.90,1
1073.20,1
1073.30,2
1073.40,2
1073.50,4
1073.60,4
1073.70,1
1073.80,1
1074.00,1
1074.10,1
1074.20,1
1074.40,2
1074.50,1
1074.70,1
1074.80,2
1074.90,3
1075.10,2
1075.40,1
1075.60,1
1075.70,1
1075.80,1
1075.90,4
1076.00,3
1076.10,4
1076.20,1
1076.30,3
1076.40,5
1076.70,3
1076.80,3
1076.90,2
1077.00,1
1077.10,1
1077.20,1
1077.30,4
1077.40,2
1077.50,2
1077.60,1
1077.80,2
1077.90,1
1078.00,2
1078.10,2
1078.20,3
1078.30,1
1078.50,3
1078.60,3
1078.70,2
1078.90,2
1079.00,2
1079.10,2
1079.20,1
1079.30,3
1079.40,1
1079.60,3
1079.70,5
1079.80,2
1080.00,1
1080.20,3
1080.30,1
1080.40,1
1080.50,2
1080.60,3
1080.70,4
1080.80,2
1080.90,2
1081.00,2
1081.10,3
1081.20,2
1081.30,2
1081.40,2
1081.90,1
1082.00,1
1082.10,1
1082.20,1
1082.30,1
1082.40,3
1082.80,5
1082.90,1
1083.00,2
1083.10,3
1083.20,2
1083.30,2
1083.50,2
1083.60,4
1083.70,1
1083.80,1
1083.90,1
1084.00,2
1084.20,2
1084.30,1
1084.40,1
1084.50,3
1084.60,2
1084.70,3
1084.80,2
1084.90,2
1085.00,3
1085.20,2
1085.30,1
1085.50,4
1085.60,1
1085.70,1
1085.80,1
1085.90,1
1086.00,5
1086.30,1
1086.40,1
1086.50,1
1086.70,2
1086.80,1
1086.90,2
1087.10,3
1087.20,1
1087.30,2
1087.40,1
1087.50,2
1087.60,5
1087.80,2
1087.90,3
1088.00,2
1088.30,3
1088.40,2
1088.50,6
1088.60,2
1088.70,2
1088.80,2
1089.00,2
1089.10,1
1089.20,1
1089.30,3
1089.40,3
1089.60,2
1089.70,3
1090.00,1
1090.10,1
1090.20,3
1090.40,3
1090.50,1
1090.60,1
1090.70,3
1090.90,1
1091.00,1
1091.20,1
1091.30,2
1091.40,2
1091.50,4
1091.90,4
1092.00,1
1092.10,3
1092.20,3
1092.40,1
1092.50,1
1092.60,2
1093.00,2
1093.10,2
1093.20,2
1093.30,3
1093.50,3
1093.60,1
1093.70,3
1093.90,2
1094.00,3
1094.20,3
1094.40,1
1094.50,4
1094.60,2
1094.90,1
1095.00,3
1095.10,1
1095.30,2
1095.40,4
1095.50,2
1095.60,1
1095.80,1
1095.90,3
1096.00,5
1096.10,1
1096.20,3
1096.30,6
1096.40,2
1096.50,3
1096.80,2
1096.90,5
1097.00,2
1097.10,2
1097.20,1
1097.30,2
1097.40,4
1097.50,1
1097.60,1
1097.70,1
1097.80,3
1097.90,3
1098.00,5
1098.10,2
1098.20,3
1098.30,3
1098.50,3
1098.60,1
1098.80,1
