distancia,cant
2130.00,1
2130.30,1
2130.70,1
2131.40,2
2131.90,1
2132.10,1
2132.40,2
2132.80,1
2132.90,2
2133.10,1
2133.20,1
2133.30,1
2133.60,1
2133.70,1
2133.90,1
2134.00,1
2134.10,1
2135.00,1
2135.10,1
2135.80,2
2136.10,1
2137.10,1
2137.60,3
2137.70,1
2137.90,2
2138.80,1
2139.10,1
2139.50,1
2139.70,1
2140.10,2
2140.20,1
2140.30,1
2140.90,1
2141.30,1
2141.60,1
2141.90,1
2142.00,1
2142.10,1
2142.20,1
2142.30,1
2142.60,1
2142.80,1
2143.90,1
2145.00,1
2145.30,1
2145.70,1
2145.90,1
2146.00,1
2146.10,2
2146.30,1
2146.50,1
2147.00,1
2147.10,1
2147.40,1
2147.90,1
2148.20,1
2148.50,3
2148.70,1
2148.80,1
2149.00,1
2149.20,1
2149.40,1
2149.60,1
2149.80,1
2150.10,1
2151.10,1
2151.30,1
2152.40,1
2152.50,1
2152.80,1
2153.50,1
2154.20,1
2154.30,2
2154.80,1
2155.30,2
2156.00,1
2156.20,1
2156.30,1
2156.70,1
2157.30,1
2157.70,1
2158.00,1
2158.50,1
2158.60,1
2158.90,1
2159.20,2
2159.40,1
2159.60,1
2160.00,1
2160.20,1
2160.30,1
2160.50,3
2160.90,2
2161.00,2
2161.10,1
2161.50,1
2161.60,1
2161.80,1
2162.40,1
2162.80,1
2162.90,3
2163.10,1
2163.40,1
2163.50,1
2163.60,2
2163.70,1
2163.90,2
2164.00,1
2164.40,2
2164.60,2
2164.80,1
2164.90,2
2165.00,1
2166.10,1
2166.20,3
2166.50,1
2166.70,1
2166.80,1
2167.00,1
2167.20,1
2167.40,1
2167.70,1
2168.20,2
2168.30,1
2168.40,1
2168.50,1
2168.60,1
2169.00,1
2169.30,1
2169.60,1
2169.80,1
2170.00,1
2170.30,1
2170.80,2
2170.90,2
2171.00,2
2171.90,1
2172.10,1
2172.20,1
2172.50,1
2172.60,1
2172.90,1
2173.00,1
2173.10,4
2173.30,1
2173.40,2
2173.50,1
2173.70,2
2173.80,1
2174.20,1
2174.40,2
2174.60,1
2174.70,1
2174.80,1
2174.90,2
2175.00,1
2175.30,1
2175.40,1
2175.50,1
2175.70,1
2175.80,1
2176.10,1
2176.20,2
2176.30,1
2176.50,1
2176.60,1
2177.20,1
2177.80,1
2177.90,1
2178.00,1
2178.10,1
2178.40,2
2178.60,2
2179.00,1
2179.20,1
2179.50,1
2179.60,1
2179.70,1
2180.20,2
2180.40,1
2181.00,1
2181.20,1
2181.30,1
2181.50,1
2181.80,1
2182.30,1
2182.60,1
2182.90,1
2183.10,1
2183.50,1
2184.00,1
2184.50,1
2184.60,1
2185.00,1
2185.10,1
2185.30,2
2185.70,1
2186.10,1
2186.20,1
2186.40,1
2186.50,2
2186.60,1
2186.70,1
2186.80,1
2186.90,1
2187.00,2
2187.30,1
2187.60,1
2187.70,1
2187.80,1
2188.60,1
2188.80,1
2189.20,2
2189.30,3
2189.60,1
2189.70,1
2189.80,1
2189.90,1
2190.40,1
2190.70,1
2190.90,2
2191.00,1
2191.10,1
2191.30,3
2191.40,1
2191.60,2
2191.90,1
2192.50,2
2192.60,1
2193.00,2
2193.30,1
2193.40,1
2193.60,1
2193.80,2
2194.00,2
2194.20,1
2194.40,1
2194.90,1
2195.00,1
2195.10,1
2195.20,1
2195.30,1
2195.40,1
2195.90,2
2196.30,1
2196.70,2
2196.80,2
2197.10,1
2197.50,1
2197.90,1
2198.00,1
2198.10,2
2198.20,1
2198.50,2
2198.80,1
2198.90,1
2199.00,1
2199.10,1
2199.20,1
2199.40,1
2199.50,1
2199.80,2
2200.20,2
2200.40,2
2200.50,1
2200.60,1
2200.70,1
2201.30,4
2201.70,1
2201.80,1
2201.90,3
2202.00,1
2202.10,2
2202.30,1
2202.40,2
2202.50,1
2202.60,2
2203.00,1
2203.20,1
2203.40,1
2203.50,2
2203.60,1
2203.70,1
2204.20,1
2204.80,1
2205.10,1
2205.20,1
2205.30,1
2205.50,1
2205.60,1
2205.90,1
2206.40,1
2206.70,1
2206.90,1
2207.10,1
2207.30,1
2207.50,1
2208.10,1
2208.30,1
2208.60,1
2208.80,1
2208.90,2
2209.00,1
2209.10,1
2209.20,1
2209.50,2
2209.70,1
2209.90,1
2210.00,1
2210.10,1
2210.60,1
2210.70,3
2211.00,3
2211.40,2
2211.60,2
2211.70,2
2211.90,1
2212.00,2
2212.20,1
2212.30,1
2212.70,1
2213.00,3
2213.10,1
2213.60,1
2213.70,1
2214.20,1
2214.30,1
2214.40,2
2214.50,2
2214.60,1
2215.00,2
2215.10,2
2215.70,1
2215.90,1
2216.00,1
2216.10,1
2216.30,1
2216.50,1
2216.90,1
2217.00,1
2217.20,1
2217.30,1
2217.50,2
2217.70,1
2217.90,3
2218.00,1
2218.20,2
2218.30,1
2218.70,1
2218.90,2
2219.00,1
2219.20,3
2219.40,1
2219.80,2
2220.20,1
2220.70,1
2220.80,1
2221.00,1
2221.50,1
2221.60,2
2222.20,1
2222.40,2
2222.90,2
2223.00,2
2223.20,2
2223.40,2
2223.50,2
2223.90,2
2224.10,1
2224.30,1
2224.50,1
2224.70,2
2224.80,1
2225.00,1
2225.10,4
2225.30,1
2225.50,2
2225.60,1
2226.10,1
2226.30,1
2226.40,1
2226.50,2
2226.60,1
2226.70,1
2226.90,2
2227.00,1
2227.50,2
2227.90,2
2228.10,1
2228.20,1
2228.30,2
2228.40,2
2228.60,1
2228.70,1
2228.80,1
2228.90,1
2229.00,3
2229.10,1
2229.40,2
2229.60,1
2229.70,1
2229.90,1
2230.10,1
2230.40,1
2230.50,1
2230.60,1
2231.00,1
2231.40,2
2231.50,1
2231.80,1
2231.90,2
2232.10,1
2232.30,2
2232.70,1
2233.10,1
2233.30,1
2233.50,1
2233.60,2
2233.80,1
2234.00,1
2234.10,1
2234.40,2
2234.60,2
2234.70,2
2234.80,1
2234.90,1
2235.00,1
2235.20,1
2235.30,1
2235.50,1
2235.60,1
2235.80,1
2236.00,1
2236.10,1
2236.20,2
2236.60,1
2236.70,5
2236.80,1
2236.90,2
2237.10,1
2237.20,2
2237.30,1
2237.50,2
2238.20,1
2238.40,3
2238.50,2
2238.60,2
2238.70,1
2238.80,2
2238.90,1
2239.00,1
2239.20,2
2239.60,1
2239.80,1
2240.00,1
2240.10,3
2240.20,1
2240.40,3
2240.60,3
2240.70,3
2240.80,2
2240.90,2
2241.10,2
2241.40,1
2241.50,2
2241.70,1
2241.80,3
2241.90,2
2242.00,1
2242.10,2
2242.20,2
2242.30,2
2242.50,2
2242.60,2
2242.70,2
2242.80,1
2242.90,3
2243.00,1
2243.40,2
2243.70,1
2244.10,1
2244.20,1
2244.60,1
2244.70,1
2244.90,3
2245.10,1
2245.30,4
2245.40,2
2245.50,1
2245.60,1
2245.70,2
2245.90,1
2246.10,2
2246.20,1
2246.80,1
2246.90,3
2247.00,1
2247.10,3
2247.20,1
2247.30,1
2247.40,1
2247.60,1
2247.70,1
2248.40,3
2248.50,1
2248.60,1
2248.80,4
2248.90,2
2249.00,3
2249.10,1
2249.20,1
2249.30,1
2249.40,1
2249.60,2
2249.70,3
2249.80,1
2250.10,1
2250.30,1
2250.40,2
2250.50,1
2250.70,2
2250.90,1
2251.10,1
2251.20,1
2251.30,1
2251.40,1
2251.50,1
2251.60,1
2251.70,1
2251.80,1
2252.00,1
2252.10,1
2252.20,1
2252.30,1
2252.50,1
2252.60,2
2252.70,1
2252.80,2
2252.90,1
2253.20,1
2253.40,1
2253.60,1
2253.70,3
2253.90,1
2254.00,1
2254.10,2
2254.30,1
2254.40,1
2254.70,2
2254.90,1
2255.10,1
2255.20,1
2255.40,3
2255.50,1
2255.60,2
2255.70,3
2255.80,1
2255.90,1
2256.30,1
2256.40,1
2256.50,1
2256.60,1
2256.70,1
2256.80,1
2256.90,3
2257.10,1
2257.20,3
2257.30,2
2257.40,1
2257.50,1
2257.60,3
2257.70,1
2257.90,3
2258.00,1
2258.10,4
2258.50,2
2258.70,1
2258.80,1
2258.90,1
2259.00,1
2259.10,1
2259.20,1
2259.30,1
2259.40,1
2259.60,1
2259.80,1
2260.00,4
2260.10,2
2260.20,1
2260.30,1
2260.50,1
2261.20,1
2261.30,1
2261.40,1
2261.50,1
2261.60,1
2261.70,3
2261.80,1
2261.90,2
2262.10,2
2262.20,2
2262.30,4
2262.60,3
2262.70,1
2262.90,2
2263.00,1
2263.10,1
2263.20,2
2263.40,2
2263.70,1
2263.80,1
2263.90,2
2264.00,1
2264.10,2
2264.20,1
2264.30,1
2264.50,1
2264.60,2
2264.70,2
2264.80,2
2264.90,1
2265.00,2
2265.10,2
2265.20,1
2265.50,2
2265.90,2
2266.00,1
2266.20,2
2266.40,1
2266.50,4
2266.60,1
2266.80,3
2266.90,1
2267.20,2
2267.50,1
2267.60,1
2267.70,2
2267.80,1
2267.90,2
2268.00,1
2268.30,1
2268.40,3
2268.50,1
2268.60,3
2268.70,1
2268.80,1
2269.00,1
2269.20,2
2269.30,1
2269.40,1
2269.50,1
2269.70,3
2269.80,1
2269.90,2
2270.00,3
2270.10,3
2270.30,3
2270.40,1
2270.60,1
2270.70,2
2270.80,1
2270.90,4
2271.20,2
2271.40,1
2271.50,2
2271.60,2
2271.70,1
2271.80,1
2271.90,1
2272.20,2
2272.40,2
2272.50,1
2272.70,4
2272.80,1
2272.90,3
2273.00,1
2273.10,1
2273.20,1
2273.30,1
2273.50,1
2273.70,2
2273.80,2
2273.90,1
2274.10,1
2274.30,1
2274.40,1
2274.80,1
2275.00,3
2275.10,2
2275.20,3
2275.40,1
2275.50,1
2275.70,1
2276.10,5
2276.20,2
2276.30,1
2276.50,1
2276.60,2
2276.70,1
2277.10,1
2277.50,1
2277.60,2
2277.80,1
2278.20,2
2278.50,1
2278.60,1
2278.70,3
2278.90,2
2279.00,4
2279.20,1
2279.30,1
2279.50,1
2279.60,3
2280.00,1
2280.10,1
2280.20,1
2280.40,1
2280.60,1
2280.70,4
2281.00,1
2281.10,2
2281.20,1
2281.40,5
2281.50,2
2281.60,2
2281.70,2
2281.80,1
2282.00,1
2282.10,2
2282.30,2
2282.40,2
2282.50,1
2282.60,2
2282.70,1
2282.80,2
2282.90,5
2283.00,1
2283.10,2
2283.20,1
2283.30,1
2283.50,1
2283.60,2
2283.70,2
2283.80,1
2283.90,1
2284.10,1
2284.20,1
2284.30,2
2284.40,1
2284.70,2
2284.90,3
2285.00,2
2285.10,1
2285.20,1
2285.40,1
2285.50,3
2285.60,2
2285.70,2
2285.80,2
2285.90,2
2286.00,3
2286.10,1
2286.20,2
2286.40,1
2286.50,1
2286.80,2
2286.90,3
2287.20,1
2287.30,2
2287.40,1
2287.50,1
2287.60,2
2287.80,3
2287.90,3
2288.00,1
2288.10,2
2288.30,1
2288.40,4
2288.50,1
2288.60,2
2288.70,1
2288.90,1
2289.00,2
2289.10,1
2289.30,2
2289.50,2
2289.70,2
2289.80,4
2289.90,4
2290.00,1
2290.10,1
2290.20,1
2290.30,2
2290.40,1
2290.50,1
2290.60,1
2290.70,2
2290.80,2
2290.90,1
2291.00,2
2291.20,2
2291.40,1
2291.50,2
2291.80,3
2292.00,2
2292.10,3
2292.20,2
2292.40,2
2292.70,2
2292.80,3
2292.90,1
2293.00,2
2293.10,2
2293.40,1
2293.50,1
2293.60,1
2293.70,1
2293.90,1
2294.00,2
2294.10,1
2294.20,1
2294.30,4
2294.50,2
2294.60,1
2294.90,3
2295.00,1
2295.10,3
2295.20,1
2295.30,1
2295.40,1
2295.60,1
2295.70,1
2295.90,1
2296.00,1
2296.20,3
2296.30,1
2296.80,2
2296.90,5
2297.00,1
2297.10,2
2297.20,2
2297.30,2
2297.40,1
2297.60,1
2297.70,1
2297.80,1
2297.90,3
2298.10,3
2298.20,3
2298.30,2
2298.40,1
2298.50,1
2298.60,2
2298.70,1
2298.90,1
2299.10,1
2299.20,3
2299.30,2
2299.40,1
2299.50,1
2299.60,2
2299.70,1
2299.80,1
2299.90,1
2300.00,1
2300.30,2
2300.40,2
2300.60,3
2300.70,2
2300.80,2
2300.90,2
2301.00,2
2301.10,3
2301.20,3
2301.30,1
2301.40,1
2301.50,1
2301.60,1
2301.70,1
2301.80,1
2301.90,1
2302.00,1
2302.10,2
2302.20,3
2302.30,1
2302.50,2
2302.70,3
2302.80,3
2303.00,2
2303.10,1
2303.20,4
2303.30,2
2303.40,3
2303.50,1
2303.60,1
2303.70,2
2303.80,1
2303.90,2
2304.00,2
2304.10,1
2304.50,2
2304.80,3
2304.90,2
2305.00,2
2305.10,1
2305.20,2
2305.40,2
2305.50,5
2305.70,2
2305.80,1
2305.90,1
2306.10,1
2306.20,1
2306.50,1
2306.70,1
2306.80,1
2307.00,1
2307.10,3
2307.20,3
2307.30,3
2307.40,1
2307.50,2
2307.60,1
2307.70,1
2307.80,1
2307.90,2
2308.10,1
2308.20,1
2308.60,1
2308.70,2
2308.80,1
2309.00,2
2309.10,2
2309.20,5
2309.30,2
2309.40,2
2309.60,2
2309.70,1
2309.80,3
2309.90,4
2310.00,1
2310.10,1
2310.20,1
2310.30,1
2310.60,3
2310.70,1
2310.80,2
2310.90,1
2311.10,3
2311.30,3
2311.40,2
2311.70,2
2311.80,2
2311.90,1
2312.00,1
2312.10,1
2312.20,1
2312.30,2
2312.40,1
2312.50,1
2312.60,1
2312.80,5
2313.00,3
2313.20,2
2313.30,2
2313.40,1
2313.50,2
2313.60,2
2313.70,2
2313.80,3
2313.90,1
2314.00,1
2314.30,3
2314.40,1
2314.50,1
2314.60,1
2314.70,1
2315.00,1
2315.10,4
2315.20,3
2315.30,1
2315.40,1
2315.70,1
2315.80,2
2315.90,2
2316.00,1
2316.20,3
2316.30,3
2316.40,2
2316.50,1
2316.60,1
2316.80,1
2316.90,4
2317.00,6
2317.10,2
2317.20,1
2317.30,1
2317.40,4
2317.50,3
2317.60,3
2317.70,3
2317.80,1
2318.00,5
2318.10,1
2318.20,2
2318.30,2
2318.40,1
2318.70,2
2318.80,3
2318.90,5
2319.00,2
2319.10,2
2319.20,1
2319.30,2
2319.40,3
2319.50,1
2319.70,5
2320.20,1
2320.30,1
2320.50,2
2320.60,2
2320.80,2
2320.90,5
2321.00,2
2321.10,5
2321.20,1
2321.30,3
2321.50,1
2321.80,4
2321.90,2
2322.00,2
2322.10,5
2322.20,1
2322.30,1
2322.50,1
2322.60,4
2322.70,1
2323.00,2
2323.10,3
2323.30,2
2323.40,1
2323.50,2
2323.60,2
2323.70,4
2323.80,1
2323.90,2
2324.10,2
2324.20,6
2324.40,1
2324.50,3
2324.60,2
2324.70,1
2324.80,2
2325.00,3
2325.10,4
2325.20,5
2325.30,1
2325.50,2
2325.60,4
2325.70,2
2325.90,1
2326.10,1
2326.20,1
2326.30,1
2326.40,1
2326.50,3
2326.60,1
2326.80,2
2326.90,1
2327.10,2
2327.20,1
2327.30,1
2327.40,1
2327.50,3
2327.70,2
2327.80,2
2327.90,6
2328.10,2
2328.30,1
2328.40,1
2328.50,2
2328.60,1
2328.70,1
2328.80,1
2328.90,3
2329.00,1
2329.10,2
2329.20,2
2329.30,2
2329.40,3
2329.50,4
2329.60,2
2329.90,1
2330.00,3
2330.10,1
2330.20,1
2330.30,3
2330.40,4
2330.50,2
2330.60,2
2330.80,3
2330.90,1
2331.00,2
2331.20,1
2331.30,4
2331.40,3
2331.50,1
2331.60,2
2331.80,3
2331.90,2
2332.10,1
2332.20,3
2332.40,2
2332.50,2
2332.60,4
2332.80,3
2332.90,2
2333.10,3
2333.20,3
2333.30,1
2333.40,3
2333.60,1
2333.70,1
2333.80,1
2333.90,2
2334.00,1
2334.10,3
2334.20,1
2334.30,1
2334.50,1
2334.60,3
2334.70,2
2334.80,2
2334.90,1
2335.00,1
2335.10,2
2335.20,2
2335.30,2
2335.40,6
2335.50,4
2335.60,1
2335.70,2
2335.80,3
2335.90,2
2336.00,3
2336.10,1
2336.20,2
2336.30,2
2336.40,1
2336.50,1
2336.60,4
2336.70,1
2336.80,2
2336.90,2
2337.00,1
2337.10,1
2337.20,1
2337.30,2
2337.50,4
2337.60,3
2337.70,2
2337.90,2
2338.00,3
2338.10,4
2338.20,2
2338.30,1
2338.40,3
2338.50,1
2338.70,1
2338.80,1
2338.90,1
2339.00,3
2339.10,4
2339.30,1
2339.50,4
2339.60,1
2339.70,5
2339.80,1
2339.90,5
2340.00,1
2340.10,3
2340.20,2
2340.30,8
2340.40,1
2340.50,2
2340.60,2
2340.70,2
2340.80,2
2340.90,3
2341.00,2
2341.10,1
2341.20,2
2341.30,1
2341.40,2
2341.50,2
2341.60,1
2341.70,4
2341.80,2
2342.10,3
2342.20,3
2342.40,2
2342.70,2
2342.80,1
2343.00,2
2343.10,1
2343.20,1
2343.40,2
2343.50,2
2343.60,2
2343.70,1
2343.80,2
2344.00,2
2344.10,1
2344.40,1
2344.50,1
2344.70,2
2344.80,4
2344.90,1
2345.00,2
2345.10,2
2345.20,1
2345.40,3
2345.50,1
2345.60,1
2345.70,3
2345.80,2
2345.90,2
2346.00,5
2346.10,2
2346.20,4
2346.30,1
2346.40,1
2346.50,2
2346.60,2
2346.70,1
2346.90,2
2347.00,1
2347.10,3
2347.20,3
2347.30,4
2347.40,6
2347.60,2
2347.70,4
2347.80,2
2347.90,1
2348.00,1
2348.10,1
2348.20,2
2348.30,1
2348.40,4
2348.50,1
2348.70,1
2348.80,3
2348.90,2
2349.00,1
2349.10,1
2349.20,2
2349.30,4
2349.40,5
2349.50,2
2349.60,1
2349.70,2
2349.80,1
2349.90,2
2350.00,2
2350.10,2
2350.20,1
2350.30,3
2350.40,7
2350.50,2
2350.60,2
2350.70,1
2350.80,3
2350.90,1
2351.00,1
2351.20,3
2351.30,1
2351.40,7
2351.50,1
2351.60,4
2351.70,2
2351.80,1
2351.90,4
2352.00,1
2352.10,2
2352.20,2
2352.30,2
2352.50,3
2352.60,1
2352.70,3
2352.80,4
2352.90,4
2353.00,3
2353.20,1
2353.30,1
2353.40,2
2353.50,4
2353.60,4
2353.70,2
2353.90,1
2354.00,1
2354.10,1
2354.20,2
2354.30,2
2354.40,4
2354.50,5
2354.60,1
2354.70,2
2354.80,3
2354.90,1
2355.00,1
2355.10,3
2355.20,3
2355.30,1
2355.40,1
2355.50,1
2355.60,3
2355.70,1
2355.80,2
2355.90,2
2356.10,2
2356.20,2
2356.30,5
2356.40,3
2356.50,2
2356.60,2
2356.70,1
2356.80,2
2356.90,1
2357.00,1
2357.10,4
2357.20,5
2357.30,3
2357.40,1
2357.50,4
2357.60,3
2357.70,1
2357.90,4
2358.10,2
2358.20,2
2358.30,2
2358.40,2
2358.60,1
2358.80,2
2358.90,1
2359.00,2
2359.10,1
2359.20,1
2359.30,5
2359.40,2
2359.50,3
2359.70,1
2359.80,1
2359.90,1
2360.00,3
2360.10,3
2360.20,3
2360.40,1
2360.50,2
2360.60,3
2360.70,4
2360.80,2
2360.90,3
2361.10,3
2361.20,1
2361.40,1
2361.50,4
2361.60,3
2361.70,3
2361.80,2
2361.90,2
2362.00,4
2362.10,1
2362.20,3
2362.40,3
2362.50,3
2362.70,1
2362.80,1
2362.90,1
2363.00,6
2363.20,1
2363.30,2
2363.40,3
2363.50,3
2363.60,1
2363.70,3
2363.90,1
2364.00,4
2364.10,1
2364.20,2
2364.30,1
2364.40,1
2364.50,5
2364.60,3
2364.70,3
2364.80,2
2364.90,2
2365.00,2
2365.10,1
2365.20,4
2365.30,2
2365.40,3
2365.50,2
2365.60,4
2365.70,1
2365.80,2
2365.90,2
2366.00,4
2366.10,2
2366.20,3
2366.30,2
2366.50,4
2366.80,1
2366.90,2
2367.00,1
2367.20,1
2367.30,1
2367.40,4
2367.50,2
2367.60,1
2367.70,3
2367.80,1
2367.90,5
2368.10,4
2368.20,1
2368.30,2
2368.40,3
2368.50,4
2368.60,4
2368.70,3
2368.80,4
2368.90,1
2369.00,2
2369.10,3
2369.20,2
2369.30,1
2369.40,2
2369.50,1
2369.60,4
2369.70,2
2369.80,3
2370.00,2
2370.10,3
2370.20,1
2370.30,3
2370.40,2
2370.50,1
2370.60,1
2370.70,4
2370.80,3
2370.90,2
2371.00,1
2371.10,2
2371.20,1
2371.30,2
2371.40,2
2371.50,1
2371.60,3
2371.80,5
2371.90,2
2372.00,3
2372.10,4
2372.20,4
2372.30,2
2372.50,1
2372.60,1
2372.80,2
2372.90,1
2373.00,2
2373.10,1
2373.20,1
2373.30,4
2373.40,2
2373.60,5
2373.70,3
2373.80,1
2373.90,3
2374.00,1
2374.10,3
2374.20,4
2374.30,1
2374.40,1
2374.50,5
2374.60,3
2374.70,2
2374.80,2
2374.90,3
2375.00,2
2375.10,2
2375.30,1
2375.40,3
2375.50,2
2375.60,5
2375.70,4
2375.80,1
2375.90,4
2376.00,1
2376.20,4
2376.30,2
2376.40,1
2376.50,3
2376.60,1
2376.80,5
2376.90,1
2377.00,2
2377.10,3
2377.20,1
2377.30,1
2377.40,4
2377.50,1
2377.60,1
2377.70,1
2377.80,4
2377.90,2
2378.00,2
2378.10,4
2378.20,2
2378.40,5
2378.50,2
2378.70,6
2378.80,1
2378.90,1
2379.00,3
2379.10,2
2379.20,4
2379.30,1
2379.40,2
2379.50,1
2379.60,1
2379.70,3
2379.80,2
2380.20,1
2380.30,3
2380.40,1
2380.50,1
2380.60,3
2380.80,3
2380.90,3
2381.00,5
2381.10,3
2381.20,1
2381.30,5
2381.40,2
2381.50,1
2381.60,3
2381.70,2
2381.80,5
2381.90,5
2382.10,1
2382.20,1
2382.30,2
2382.40,2
2382.50,1
2382.60,3
2382.70,2
2382.80,2
2382.90,1
2383.00,4
2383.10,4
2383.20,3
2383.30,5
2383.40,4
2383.60,4
2383.70,4
2383.80,4
2383.90,1
2384.00,1
2384.10,4
2384.20,2
2384.30,5
2384.40,3
2384.50,1
2384.60,2
2384.70,2
2384.80,4
2384.90,2
2385.00,5
2385.10,3
2385.20,2
2385.30,2
2385.40,2
2385.60,2
2385.70,3
2385.80,3
2385.90,1
2386.00,2
2386.10,6
2386.20,4
2386.30,2
2386.50,2
2386.60,7
2386.70,1
2386.80,2
2386.90,2
2387.00,2
2387.10,3
2387.20,3
2387.30,2
2387.40,4
2387.60,2
2387.70,2
2387.80,2
2387.90,3
2388.00,1
2388.10,1
2388.20,6
2388.30,3
2388.40,2
2388.50,4
2388.60,2
2388.70,2
2388.80,2
2388.90,4
2389.00,5
2389.10,4
2389.20,2
2389.30,2
2389.40,2
2389.50,2
2389.60,2
2389.80,1
2389.90,4
2390.00,1
2390.10,4
2390.20,3
2390.30,6
2390.40,1
2390.50,3
2390.60,1
2390.70,4
2390.80,2
2390.90,3
2391.00,4
2391.10,3
2391.20,1
2391.30,5
2391.40,2
2391.50,1
2391.60,1
2391.70,2
2391.80,3
2391.90,5
2392.00,3
2392.10,3
2392.20,3
2392.30,3
2392.40,3
2392.50,3
2392.60,2
2392.70,2
2392.80,2
2392.90,2
2393.00,3
2393.10,2
2393.20,1
2393.30,2
2393.40,4
2393.50,3
2393.60,4
2393.70,4
2393.80,1
2393.90,1
2394.00,3
2394.10,3
2394.20,1
2394.30,2
2394.40,1
2394.60,1
2394.70,1
2394.80,3
2394.90,5
2395.00,2
2395.10,2
2395.30,1
2395.40,3
2395.50,2
2395.60,3
2395.70,6
2395.80,1
2395.90,1
2396.00,3
2396.10,1
2396.30,1
2396.40,4
2396.50,3
2396.60,1
2396.70,4
2396.80,1
2396.90,2
2397.10,3
2397.20,1
2397.30,2
2397.40,4
2397.50,1
2397.60,4
2397.70,2
